Date,Region,Total_State_Infections,XFG.1.1,XFZ,XFG.6,XFG.23.1.3,XFG.2.5.1,XFG,XFG.14.1,XFC,PQ.2.8.1,PQ.2.1.6,PQ.17.11,PQ.17,NB.1.8.1,LF.7.9,LF.7,KP.3.1.1,BA.3.2,XFY,XFG.10.4,RV.1,Other,JN.1,NW.1,XFV,PA.1,LP.8.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,JN.1.16.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,GK.2,FE.1.1,FD.1.1,EU.1.1,BA.2.12.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2
2024-10-07,SD,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406,0,0,0,0,19,8,0,0,0,0,1,7,0,1,2,0,77,0,4,148,8,4,1,5,0,25,6,0,2,3,5,0,2,48,1,19,9,77,17,5,5,1,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,SD,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393,0,0,0,0,19,7,0,0,0,0,1,6,0,1,2,0,79,0,4,143,9,4,0,5,0,24,5,0,2,3,4,0,2,45,1,18,9,73,16,4,5,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,SD,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381,0,0,0,0,18,7,0,0,0,0,1,6,0,1,2,0,80,0,4,138,9,3,0,5,0,24,5,0,2,3,4,0,2,42,1,17,8,69,16,4,5,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-10,SD,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370,0,0,0,0,17,6,0,0,0,0,1,6,0,1,2,0,81,0,4,133,9,3,0,5,0,23,5,0,2,3,4,0,2,39,1,16,8,65,15,4,4,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-11,SD,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357,0,0,0,0,16,6,0,0,0,0,1,5,0,1,2,0,81,0,4,128,9,3,0,5,0,23,5,0,2,3,4,0,2,37,1,15,7,61,14,4,4,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,SD,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344,0,0,0,0,15,5,0,0,0,0,1,5,0,1,2,0,81,0,3,122,9,3,0,5,0,22,5,0,2,3,3,0,2,34,1,14,7,58,14,3,4,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-13,SD,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0,0,0,0,14,5,0,0,0,0,1,5,0,1,2,0,81,0,3,117,9,3,0,5,0,21,4,0,2,3,3,0,2,31,1,13,6,54,13,3,4,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-14,SD,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319,0,0,0,0,14,5,0,0,0,0,1,4,0,1,2,0,81,0,3,113,9,3,0,5,0,21,4,0,2,3,3,0,2,29,0,13,6,51,12,3,3,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,SD,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310,0,0,0,0,13,4,0,0,0,0,1,4,0,1,2,0,82,0,3,109,9,3,0,5,0,20,4,0,2,3,3,0,2,27,0,12,6,48,12,3,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,SD,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,0,0,0,0,12,4,0,0,0,0,1,4,0,1,1,0,82,0,3,105,9,3,0,5,0,20,4,0,2,2,3,0,2,25,0,11,5,46,11,3,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,SD,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294,0,0,0,0,12,4,0,0,0,0,0,3,0,1,1,0,83,0,3,102,10,3,0,5,0,20,4,0,2,2,2,0,2,23,0,11,5,43,11,2,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,SD,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287,0,0,0,0,11,4,0,0,0,0,0,3,0,1,1,0,83,0,3,99,10,3,0,5,0,19,4,0,2,2,2,0,2,21,0,10,5,41,10,2,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,SD,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287,0,0,0,0,11,3,0,0,0,0,0,3,0,1,1,0,86,0,3,99,10,3,0,5,0,20,4,0,2,2,2,0,2,20,0,10,5,40,10,2,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20,SD,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294,0,0,0,0,11,3,0,0,0,0,1,3,0,1,1,0,91,0,3,101,11,3,0,6,0,20,4,0,2,3,2,0,2,20,0,10,5,40,10,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,SD,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298,0,0,0,0,11,3,0,0,0,0,1,3,0,1,1,0,95,0,3,102,11,3,0,6,0,21,4,0,2,3,2,0,2,19,0,10,5,39,10,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,SD,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,0,0,0,0,11,3,0,0,0,0,1,3,0,1,1,0,98,0,3,102,12,3,0,6,0,21,4,0,2,3,2,0,2,18,0,9,4,38,10,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,SD,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,0,0,0,0,11,3,0,0,0,0,1,3,0,1,1,0,101,0,3,102,12,3,0,6,0,21,4,0,2,3,2,0,2,17,0,9,4,37,10,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-24,SD,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,302,0,0,0,0,11,3,0,0,0,0,1,3,0,1,1,0,104,0,3,101,12,3,0,6,0,21,4,0,3,3,2,0,2,15,0,9,4,36,10,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-25,SD,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,301,0,0,0,0,10,2,0,0,0,0,1,2,0,1,1,0,106,0,3,101,13,3,0,7,0,22,4,0,3,3,2,0,2,14,0,9,4,35,10,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,SD,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,293,0,0,0,0,10,2,0,0,0,2,1,2,0,1,1,1,106,0,3,97,13,3,0,6,0,21,3,0,3,3,2,0,2,13,0,8,4,33,10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-27,SD,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,279,0,0,0,0,10,2,0,0,0,2,1,2,0,1,1,1,103,0,3,92,13,3,0,7,0,21,3,0,3,3,1,0,2,12,0,8,4,31,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,SD,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,267,0,0,0,0,9,2,0,0,0,3,0,2,0,1,1,1,100,0,3,88,13,2,0,7,0,20,3,0,3,2,1,0,2,11,0,7,3,29,8,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,SD,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,258,0,0,0,0,9,2,0,0,0,3,0,2,0,1,1,1,99,0,3,84,13,2,0,7,0,20,3,0,3,2,1,0,2,11,0,7,3,27,8,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,SD,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,251,0,0,0,0,9,2,0,0,0,3,0,2,0,1,1,1,98,0,3,81,14,2,0,7,0,20,3,0,3,2,1,0,2,10,0,6,3,26,8,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-31,SD,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,246,0,0,0,0,9,2,0,0,0,3,0,2,0,0,1,1,98,0,3,79,14,2,0,7,0,19,3,0,3,2,1,0,3,10,0,6,3,25,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-01,SD,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,243,0,0,0,0,9,2,0,0,0,3,0,2,0,0,1,1,98,0,3,78,15,2,0,8,0,20,3,0,3,2,1,0,3,10,0,6,3,24,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-02,SD,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,241,0,0,0,0,9,2,0,0,0,3,0,2,0,0,1,1,99,0,3,77,15,2,0,8,0,20,3,0,3,2,1,0,3,9,0,6,3,23,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-03,SD,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,238,0,0,0,0,9,2,0,0,0,3,0,2,0,1,1,1,100,0,3,75,16,2,0,8,0,20,3,0,4,2,1,0,3,9,0,5,3,22,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-04,SD,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,237,0,0,0,0,10,2,0,0,0,3,0,2,0,1,1,1,101,0,2,74,16,2,0,8,0,20,3,0,4,2,1,0,3,9,0,5,3,21,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05,SD,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,236,0,0,0,0,10,2,0,0,0,3,0,2,0,1,1,1,103,0,2,74,17,2,0,9,0,20,3,0,4,2,1,0,3,9,0,5,3,21,7,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,SD,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,237,0,0,0,0,10,2,0,0,0,3,0,2,0,1,1,1,105,0,3,74,18,2,0,9,0,21,4,0,4,2,1,0,3,8,0,5,3,20,6,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-07,SD,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,238,0,0,0,0,10,2,0,0,0,3,1,2,0,1,1,1,108,0,3,73,18,2,0,10,0,21,4,0,4,2,1,0,3,8,0,5,3,20,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,SD,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,239,0,0,0,0,10,2,0,0,0,4,1,2,0,1,1,1,110,0,3,73,19,2,0,10,0,22,4,0,5,2,1,0,3,8,0,5,3,19,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-09,SD,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,238,0,0,0,0,11,2,0,0,0,4,1,2,0,1,1,1,111,0,3,72,20,2,0,10,0,22,4,0,5,2,1,0,3,8,0,4,3,18,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-10,SD,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,232,0,0,0,0,11,2,0,0,0,4,1,2,0,1,1,1,110,0,2,70,20,2,0,11,0,22,4,0,5,2,1,0,3,8,0,4,2,17,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-11,SD,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,228,0,0,0,0,11,2,0,0,0,4,1,2,0,1,1,1,110,0,2,68,20,2,0,11,0,22,4,0,5,2,1,0,3,7,0,4,2,16,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-12,SD,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,223,0,0,0,0,11,2,0,0,0,4,1,2,0,1,1,2,110,0,2,66,21,2,0,11,0,22,4,0,5,2,1,0,3,7,0,4,2,15,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-13,SD,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,219,0,0,0,0,11,2,0,0,0,4,0,2,0,1,1,2,110,0,2,65,21,2,0,11,0,22,4,0,5,2,1,0,3,7,0,4,2,15,5,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-14,SD,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,215,0,0,0,0,11,2,0,0,0,4,0,2,0,1,1,2,109,0,2,63,21,2,0,11,0,22,4,0,5,2,1,0,3,6,0,3,2,14,5,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15,SD,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,212,0,0,0,0,11,2,0,0,0,4,0,2,0,1,1,2,110,0,2,62,22,2,0,11,0,22,4,0,5,2,1,0,3,6,0,3,2,13,5,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16,SD,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,212,0,0,0,0,11,2,0,0,0,4,1,2,0,1,1,2,112,0,2,61,22,2,0,12,0,22,4,0,5,2,1,0,4,6,0,3,2,12,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17,SD,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,216,0,0,0,0,11,2,0,0,0,4,1,2,0,1,1,2,115,0,2,62,23,2,0,12,0,23,4,0,6,2,1,0,4,6,0,3,2,12,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18,SD,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,217,0,0,0,0,12,2,0,0,0,4,1,2,0,1,1,2,118,0,2,62,24,2,0,13,0,23,4,0,6,2,1,0,4,6,0,3,2,11,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19,SD,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,219,0,0,0,0,12,2,0,0,0,5,1,2,0,1,1,2,121,0,2,61,25,2,0,13,0,24,4,0,6,1,1,0,4,6,0,3,2,11,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20,SD,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,219,0,0,0,0,12,2,0,0,0,5,1,2,0,1,1,2,123,0,2,61,26,2,0,14,0,24,4,0,6,1,1,0,4,6,0,2,2,10,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21,SD,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,219,0,0,0,0,12,2,0,0,0,5,1,2,0,1,1,2,125,0,2,61,27,2,0,14,0,25,4,0,7,1,1,0,4,5,0,2,2,9,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-22,SD,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,218,0,0,0,0,12,2,0,0,0,5,1,2,0,1,1,2,126,0,2,60,27,2,0,15,0,25,5,0,7,1,1,0,4,5,0,2,2,9,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-23,SD,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,13,2,0,0,0,5,1,2,0,1,1,2,127,0,2,59,28,2,0,15,0,25,5,0,7,1,1,1,4,5,1,2,2,8,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-24,SD,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,212,0,0,0,0,12,2,0,0,0,5,1,2,0,1,1,2,129,0,2,58,28,2,0,15,0,25,5,0,7,1,1,1,4,5,1,2,2,8,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25,SD,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,208,0,0,0,0,12,2,0,0,0,5,1,2,0,1,1,2,130,0,2,57,29,2,0,15,0,24,5,0,7,1,1,1,4,5,1,2,2,8,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-26,SD,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203,0,0,0,0,12,2,0,0,0,5,1,2,0,1,1,3,132,0,2,56,29,2,0,15,0,24,5,0,7,1,1,1,4,5,0,2,2,7,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
