Date,Region,Total_State_Infections,XFG.1.1,XFG.23.1.3,XFG.6,BA.3.2,XFG.14.1,XFG,RV.1,Other,PQ.2.8.1,PQ.17,NB.1.8.1,LF.7.9,XFZ,XFV,XFG.2.5.1,XFG.10.4,LF.7,XFY,XFC,PQ.2.1.6,PQ.17.11,NW.1,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,JN.1.16.1,MC.10.1,LF.7.7.2,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,LF.3.1,KS.1,LB.1,KP.1.1,MC.19,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BQ.1.1,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2023-02-22,US,517336,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,136,0,0,11313,1895,0,336276,183,0,0,0,0,0,0,0,0,0,22,43,0,0,0,0,32720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6388,400,0,0,0,39,1945,2130,15,0,0,0,0,0,27,41,116,0,17,86152,27,286,0,15790,0,16,0,47,13,0,0,0,842,0,660,93,980,0,0,0,98,4017,0,539,0,840,0,34,6769,22,3992,509
2023-02-23,US,504920,0,0,0,0,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,128,0,0,10758,1819,0,330902,218,0,0,0,0,0,0,0,0,0,22,41,0,0,0,0,31185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6189,378,0,0,0,39,1853,2241,15,0,0,0,0,0,27,41,121,0,16,82172,27,302,0,15324,0,16,0,51,13,0,0,0,797,0,704,93,976,0,0,0,100,4000,0,513,0,809,0,33,6842,22,3807,488
2023-02-24,US,492504,0,0,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,121,0,0,10217,1746,0,325395,250,0,0,0,0,0,0,0,0,0,21,38,0,0,0,0,29687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992,357,0,0,0,38,1764,2345,15,0,0,0,0,0,26,41,126,0,16,78286,27,318,0,14862,0,17,0,55,13,0,0,0,753,0,745,92,970,0,0,0,101,3978,0,488,0,780,0,33,6904,21,3626,468
2023-02-25,US,480088,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,114,0,0,9689,1673,0,319756,281,0,0,0,0,0,0,0,0,0,20,36,0,0,0,0,28226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5797,337,0,0,0,37,1677,2440,14,0,0,0,0,0,26,41,131,0,16,74494,27,332,0,14404,0,17,0,59,12,0,0,0,710,0,784,91,963,0,0,0,102,3953,0,464,0,750,0,33,6954,20,3450,448
2023-02-26,US,469452,0,0,0,0,0,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,107,0,0,9211,1608,0,315179,311,0,0,0,0,0,0,0,0,0,19,35,0,0,0,0,26904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5626,318,0,0,0,37,1598,2536,14,0,0,0,0,0,25,42,135,0,16,71065,27,347,0,14004,0,18,0,63,12,0,0,0,671,0,822,90,959,0,0,0,103,3939,0,442,0,725,0,32,7019,19,3290,430
2023-02-27,US,458816,0,0,0,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,101,0,0,8744,1545,0,310489,339,0,0,0,0,0,0,0,0,0,19,33,0,0,0,0,25613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5456,300,0,0,0,36,1521,2626,14,0,0,0,0,0,25,42,140,0,16,67716,27,360,0,13608,0,18,0,67,12,0,0,0,634,0,858,90,955,0,0,0,105,3922,0,420,0,699,0,32,7074,19,3134,413
2023-02-28,US,448180,0,0,0,0,0,0,0,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,95,0,0,8290,1483,0,305685,366,0,0,0,0,0,0,0,0,0,18,31,0,0,0,0,24354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289,283,0,0,0,36,1446,2709,14,0,0,0,0,0,24,42,144,0,15,64449,27,373,0,13215,0,19,0,70,12,0,0,0,597,0,892,89,949,0,0,0,105,3901,0,399,0,674,0,32,7120,18,2982,396
2023-03-01,US,437544,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,89,0,0,7847,1421,0,300768,391,0,0,0,0,0,0,0,0,0,17,29,0,0,0,0,23126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124,266,0,0,0,35,1373,2786,14,0,0,0,0,0,24,42,147,0,15,61261,27,385,0,12826,0,19,0,74,12,0,0,0,561,0,922,88,943,0,0,0,106,3877,0,378,0,649,0,31,7155,17,2834,379
2023-03-02,US,426908,0,0,0,0,0,0,0,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,83,0,0,7416,1362,0,295737,414,0,0,0,0,0,0,0,0,0,16,28,0,0,0,0,21930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4960,249,0,0,0,35,1301,2855,13,0,0,0,0,0,23,42,150,0,15,58155,27,395,0,12440,0,19,0,77,12,0,0,0,527,0,951,87,936,0,0,0,107,3849,0,358,0,625,0,31,7180,16,2690,363
2023-03-03,US,416272,0,0,0,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,77,0,0,6998,1303,0,290592,436,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,20766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4798,233,0,0,0,34,1232,2918,13,0,0,0,0,0,23,42,153,0,15,55128,27,405,0,12058,0,20,0,79,12,0,0,0,493,0,977,87,928,0,0,0,107,3819,0,339,0,601,0,31,7196,16,2549,347
2023-03-04,US,405636,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,72,0,0,6591,1246,0,285334,456,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,19633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639,217,0,0,0,33,1164,2973,13,0,0,0,0,0,22,42,156,0,15,52183,27,413,0,11680,0,20,0,82,12,0,0,0,460,0,1000,86,920,0,0,0,108,3784,0,320,0,578,0,30,7202,15,2412,331
2023-03-05,US,398278,0,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,67,0,0,6247,1200,0,282286,478,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,18685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518,204,0,0,0,33,1108,3047,13,0,0,0,0,0,22,42,159,0,14,49727,27,424,0,11400,0,20,0,85,12,0,0,0,433,0,1029,85,918,0,0,0,109,3778,0,304,0,559,0,30,7257,15,2297,318
2023-03-06,US,390920,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,63,0,0,5912,1155,0,279159,500,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,17759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4399,191,0,0,0,33,1052,3117,13,0,0,0,0,0,22,43,163,0,14,47327,27,435,0,11121,0,21,0,87,12,0,0,0,405,0,1057,85,915,0,0,0,110,3770,0,289,0,541,0,30,7306,14,2186,306
2023-03-07,US,383562,0,0,0,0,0,0,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,58,0,0,5585,1110,0,275954,520,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,16855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281,178,0,0,0,32,998,3181,12,0,0,0,0,0,21,43,166,0,14,44982,27,445,0,10846,0,21,0,90,12,0,0,0,379,0,1082,84,913,0,0,0,111,3759,0,273,0,523,0,30,7347,14,2077,293
2023-03-08,US,376203,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,54,0,0,5267,1067,0,272670,539,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,15973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,166,0,0,0,32,946,3241,12,0,0,0,0,0,21,43,169,0,14,42694,27,454,0,10573,0,21,0,93,12,0,0,0,353,0,1106,84,909,0,0,0,111,3745,0,259,0,506,0,29,7382,13,1970,281
2023-03-09,US,368845,0,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,50,0,0,4956,1024,0,269307,557,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,15113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,154,0,0,0,32,894,3296,12,0,0,0,0,0,21,43,171,0,14,40461,27,462,0,10302,0,21,0,95,12,0,0,0,328,0,1129,83,905,0,0,0,112,3730,0,244,0,488,0,29,7410,13,1866,270
2023-03-10,US,361487,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,46,0,0,4654,982,0,265866,574,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,14274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936,142,0,0,0,31,844,3347,12,0,0,0,0,0,20,43,174,0,14,38284,27,470,0,10034,0,22,0,97,12,0,0,0,304,0,1149,83,900,0,0,0,112,3712,0,230,0,472,0,29,7431,12,1765,258
2023-03-11,US,354129,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,42,0,0,4360,941,0,262347,589,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,13458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824,131,0,0,0,31,796,3392,12,0,0,0,0,0,20,43,176,0,14,36162,27,477,0,9769,0,22,0,99,11,0,0,0,280,0,1168,82,895,0,0,0,113,3692,0,217,0,455,0,29,7445,12,1666,247
2023-03-12,US,351383,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,0,4129,913,0,262190,612,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,12832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762,121,0,0,0,31,758,3479,12,0,0,0,0,0,20,44,180,0,14,34550,27,489,0,9633,0,22,0,102,12,0,0,0,261,0,1201,83,901,0,0,0,114,3718,0,206,0,444,0,29,7552,11,1591,239
2023-03-13,US,348637,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,0,0,3900,885,0,262004,634,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,12213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701,112,0,0,0,31,721,3564,12,0,0,0,0,0,20,44,184,0,14,32958,28,502,0,9497,0,23,0,105,12,0,0,0,241,0,1233,83,907,0,0,0,116,3744,0,196,0,434,0,29,7656,11,1517,232
2023-03-14,US,345891,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,32,0,0,3675,858,0,261789,655,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,11603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,103,0,0,0,31,685,3647,12,0,0,0,0,0,20,45,188,0,14,31387,28,514,0,9363,0,23,0,108,12,0,0,0,223,0,1264,83,913,0,0,0,118,3769,0,185,0,424,0,29,7757,11,1444,224
2023-03-15,US,343145,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,29,0,0,3453,831,0,261544,677,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580,94,0,0,0,31,649,3728,12,0,0,0,0,0,20,45,192,0,14,29837,28,526,0,9229,0,24,0,111,12,0,0,0,204,0,1295,84,919,0,0,0,120,3792,0,175,0,413,0,29,7856,11,1371,216
2023-03-16,US,340399,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26,0,0,3234,804,0,261270,698,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,10408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520,85,0,0,0,31,613,3808,12,0,0,0,0,0,20,46,196,0,14,28308,28,538,0,9096,0,24,0,114,12,0,0,0,185,0,1325,84,924,0,0,0,121,3815,0,165,0,403,0,29,7952,10,1300,209
2023-03-17,US,337653,0,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,22,0,0,3018,778,0,260967,718,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,9822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3461,77,0,0,0,31,578,3885,12,0,0,0,0,0,20,46,200,0,14,26800,29,549,0,8965,0,25,0,117,12,0,0,0,167,0,1355,84,929,0,0,0,123,3837,0,155,0,393,0,29,8046,10,1230,201
2023-03-18,US,334907,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,2801,751,0,260295,737,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398,68,0,0,0,31,543,3956,12,0,0,0,0,0,19,47,204,0,14,25279,29,560,0,8822,0,25,223,120,12,0,0,0,149,0,1382,85,933,0,0,0,124,3854,48,145,58,383,107,29,8126,10,1159,194
2023-03-19,US,336995,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2749,740,0,262061,901,0,0,0,0,0,0,0,0,0,10,24,0,0,0,0,9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422,66,0,0,0,31,529,4264,12,0,0,0,0,0,20,48,234,0,14,24847,29,630,0,8838,0,26,290,124,12,0,0,0,147,0,1507,86,963,0,0,0,127,3943,49,143,72,375,121,29,8172,10,1143,190
2023-03-20,US,339082,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2695,729,0,263828,1068,0,0,0,0,0,0,0,0,0,11,38,0,0,0,0,8894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446,65,0,0,0,31,515,4576,12,0,0,0,0,0,20,49,264,0,14,24407,30,700,0,8854,0,27,359,129,12,0,0,0,146,0,1633,88,994,0,0,0,131,4033,49,140,85,367,136,29,8218,10,1127,185
2023-03-21,US,341170,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2640,718,0,265597,1236,0,0,0,0,0,0,0,0,0,12,52,0,0,0,0,8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470,63,0,0,0,32,500,4891,12,0,0,0,0,0,20,50,295,0,14,23959,31,772,0,8869,0,27,428,133,13,0,0,0,144,0,1760,89,1025,0,0,0,134,4123,49,137,99,359,151,29,8264,10,1111,181
2023-03-22,US,343258,0,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2585,707,0,267368,1407,0,0,0,0,0,0,0,0,0,13,66,0,0,0,0,8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495,62,0,0,0,32,485,5210,12,0,0,0,0,0,20,51,326,0,14,23505,32,845,0,8884,0,28,497,138,13,0,0,0,142,0,1889,91,1056,0,0,0,138,4215,49,134,113,351,166,29,8310,11,1094,177
2023-03-23,US,345346,0,0,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,0,0,2528,696,0,269141,1579,0,0,0,0,0,0,0,0,0,13,81,0,0,0,0,8366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,60,0,0,0,33,470,5532,13,0,0,0,0,0,20,53,357,0,15,23043,32,918,0,8898,0,29,568,142,13,0,0,0,139,0,2020,92,1088,0,0,0,141,4307,49,131,127,343,181,29,8356,11,1078,172
2023-03-24,US,347434,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,0,0,2471,684,0,270916,1754,0,0,0,0,0,0,0,0,0,14,96,0,0,0,0,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543,58,0,0,0,33,455,5858,13,0,0,0,0,0,21,54,389,0,15,22574,33,992,0,8912,0,30,639,147,13,0,0,0,137,0,2152,94,1120,0,0,0,144,4400,49,128,142,334,196,29,8402,11,1061,167
2023-03-25,US,349521,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,0,0,2413,672,0,272692,1930,0,0,0,0,0,0,0,0,0,15,111,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567,57,0,0,0,34,440,6187,13,0,0,0,0,0,21,55,421,0,15,22097,34,1067,0,8925,0,31,712,152,13,0,0,0,135,0,2285,96,1152,0,0,0,148,4494,49,125,156,326,212,29,8448,11,1043,163
2023-03-26,US,337068,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2256,633,0,263119,2021,0,0,0,0,0,0,0,0,0,15,121,0,0,0,0,7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443,53,0,0,0,33,407,6250,13,0,0,0,0,0,20,54,434,0,15,20719,33,1096,0,8568,0,30,752,150,13,0,0,0,128,0,2320,93,1136,0,0,0,145,4399,47,117,164,304,218,28,8142,11,983,152
2023-03-27,US,324614,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,2105,595,0,253535,2100,0,0,0,0,0,0,0,0,0,15,129,0,0,0,0,6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,49,0,0,0,32,375,6292,12,0,0,0,0,0,19,53,446,0,14,19385,32,1120,0,8214,0,30,788,148,13,0,0,0,120,0,2346,91,1117,0,0,0,142,4300,45,109,170,283,223,27,7837,11,925,141
2023-03-28,US,312161,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0,1959,558,0,243941,2168,0,0,0,0,0,0,0,0,0,15,137,0,0,0,0,6519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194,45,0,0,0,31,344,6313,12,0,0,0,0,0,19,51,455,0,14,18095,31,1138,0,7863,0,29,819,146,12,0,0,0,113,0,2364,88,1097,0,0,0,139,4195,43,101,176,262,227,26,7532,11,868,130
2023-03-29,US,299707,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,0,0,1818,522,0,234337,2224,0,0,0,0,0,0,0,0,0,15,144,0,0,0,0,6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069,42,0,0,0,30,315,6314,11,0,0,0,0,0,18,50,463,0,13,16848,31,1152,0,7514,0,28,845,144,12,0,0,0,106,0,2373,86,1075,0,0,0,136,4085,41,94,180,243,231,24,7228,10,813,120
2023-03-30,US,287254,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,0,0,1683,487,0,224721,2268,0,0,0,0,0,0,0,0,0,15,150,0,0,0,0,5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944,38,0,0,0,28,287,6293,11,0,0,0,0,0,17,49,468,0,13,15645,30,1161,0,7169,0,28,866,141,12,0,0,0,99,0,2373,83,1052,0,0,0,132,3971,39,87,184,224,233,23,6924,10,760,111
2023-03-31,US,274800,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,1552,454,0,215095,2300,0,0,0,0,0,0,0,0,0,15,155,0,0,0,0,5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819,35,0,0,0,27,260,6251,11,0,0,0,0,0,17,47,471,0,12,14485,29,1165,0,6826,0,27,882,138,11,0,0,0,93,0,2365,80,1026,0,0,0,129,3852,37,80,187,206,234,22,6620,10,708,101
2023-04-01,US,262346,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1427,421,0,205459,2320,0,0,0,0,0,0,0,0,0,15,159,0,0,0,0,4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694,32,0,0,0,26,235,6189,10,0,0,0,0,0,16,46,472,0,12,13369,28,1164,0,6487,0,26,894,134,11,0,0,0,86,0,2348,77,999,0,0,0,125,3728,36,74,189,189,234,21,6316,9,658,93
2023-04-02,US,259997,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1360,406,0,203730,2423,0,0,0,0,0,0,0,0,0,15,168,0,0,0,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,30,0,0,0,26,219,6352,10,0,0,0,0,0,16,46,490,0,12,12794,28,1205,0,6399,0,27,936,136,11,0,0,0,83,0,2417,77,1009,0,0,0,126,3745,35,70,197,179,243,21,6256,9,635,88
2023-04-03,US,257648,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1294,390,0,201998,2523,0,0,0,0,0,0,0,0,0,16,177,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,29,0,0,0,26,204,6511,10,0,0,0,0,0,16,46,508,0,12,12227,28,1245,0,6311,0,27,978,138,11,0,0,0,80,0,2484,78,1018,0,0,0,127,3761,35,67,205,170,251,20,6196,9,612,83
2023-04-04,US,255299,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1229,375,0,200265,2621,0,0,0,0,0,0,0,0,0,16,186,0,0,0,0,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,27,0,0,0,26,189,6667,10,0,0,0,0,0,16,47,525,0,12,11668,28,1284,0,6224,0,27,1020,139,11,0,0,0,77,0,2549,78,1028,0,0,0,127,3776,34,63,213,160,259,20,6136,9,589,78
2023-04-05,US,252950,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1165,360,0,198530,2717,0,0,0,0,0,0,0,0,0,16,194,0,0,0,0,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,25,0,0,0,26,174,6818,10,0,0,0,0,0,16,47,541,0,12,11118,28,1322,0,6138,0,27,1060,141,11,0,0,0,75,0,2613,78,1037,0,0,0,128,3790,34,60,221,151,267,20,6076,9,566,73
2023-04-06,US,250601,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1102,345,0,196793,2811,0,0,0,0,0,0,0,0,0,17,203,0,0,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,23,0,0,0,26,159,6966,10,0,0,0,0,0,16,47,558,0,12,10576,28,1360,0,6052,0,28,1099,142,11,0,0,0,72,0,2675,78,1045,0,0,0,129,3803,33,56,229,142,275,20,6017,9,544,68
2023-04-07,US,248252,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,1039,331,0,195053,2902,0,0,0,0,0,0,0,0,0,17,211,0,0,0,0,3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,22,0,0,0,26,145,7109,10,0,0,0,0,0,16,47,574,0,12,10042,29,1396,0,5966,0,28,1137,144,11,0,0,0,69,0,2735,78,1054,0,0,0,129,3816,33,53,236,133,283,19,5957,10,522,63
2023-04-08,US,245903,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,978,316,0,193312,2991,0,0,0,0,0,0,0,0,0,17,219,0,0,0,0,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,20,0,0,0,26,131,7249,10,0,0,0,0,0,15,47,589,0,12,9516,29,1431,0,5881,0,28,1175,145,11,0,0,0,66,0,2794,78,1062,0,0,0,130,3827,32,50,244,125,290,19,5897,10,500,59
2023-04-09,US,242905,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,915,302,0,191058,3070,0,0,0,0,0,0,0,0,0,18,227,0,0,0,0,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,19,0,0,0,26,117,7365,10,0,0,0,0,0,15,47,603,0,12,8974,29,1462,0,5782,0,28,1208,146,11,0,0,0,63,0,2844,77,1066,0,0,0,130,3827,32,47,250,116,296,19,5822,10,478,54
2023-04-10,US,239907,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,854,287,0,188802,3146,0,0,0,0,0,0,0,0,0,18,234,0,0,0,0,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,17,0,0,0,25,103,7476,10,0,0,0,0,0,15,47,616,0,12,8443,29,1491,0,5683,0,28,1240,147,11,0,0,0,61,0,2892,77,1071,0,0,0,130,3826,31,44,257,107,303,18,5747,10,455,50
2023-04-11,US,236908,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,794,273,0,186543,3219,0,0,0,0,0,0,0,0,0,18,241,0,0,0,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453,15,0,0,0,25,89,7582,10,0,0,0,0,0,15,47,628,0,12,7922,29,1519,0,5584,0,28,1271,148,11,0,0,0,58,0,2937,77,1075,0,0,0,131,3824,31,40,263,99,308,18,5672,10,434,45
