Date,Region,Total_State_Infections,SW.2,XFZ,RV.1,RW.1.1,PJ.2.1,XFG.6,XFG,BA.3.2,XFG.1.1,RK.1,Other,NB.1.8.1,LF.7.9,XFG.14.1,SB.1.1,RF.5.4,XFG.2.5.1,PQ.2.8.1,PQ.2.1.6,PQ.17,XFG.23.1.3,LF.7,NW.1,XFC,PQ.17.11,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,BA.2.12.1,EU.1.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2
2023-06-17,CO,829,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,59,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,46,1,0,0,50,0,5,1,28,0,0,0,0,0,0,0,1,4,78,286,0,13,36,46,0,4,0,0,0,7,0,6,0,6,0,0,0,0,105,15,10,0,0,0,0,0,0,0,0
2023-06-18,CO,890,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,64,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,2,0,0,58,0,5,2,32,0,0,0,0,0,0,0,2,4,84,301,0,15,41,50,0,4,0,0,0,8,0,7,0,7,0,0,0,0,108,16,11,0,0,0,0,0,0,0,0
2023-06-19,CO,951,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,54,2,0,0,66,0,6,2,35,0,0,0,0,0,0,0,2,5,91,314,0,16,45,54,0,5,0,0,0,8,0,7,0,7,0,0,0,0,111,17,12,0,0,0,0,0,0,0,0
2023-06-20,CO,1012,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,76,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,58,2,0,0,75,0,6,2,38,0,0,0,0,0,0,0,2,5,98,327,0,18,50,57,0,6,0,0,0,9,0,7,0,7,0,0,0,0,114,18,12,0,0,0,0,0,0,0,0
2023-06-21,CO,1073,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,82,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,62,2,0,0,84,0,7,2,42,0,0,0,0,0,0,0,2,6,106,338,0,20,55,61,0,6,0,0,0,9,0,8,0,8,0,0,0,0,116,19,13,0,0,0,0,0,0,0,0
2023-06-22,CO,1134,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,88,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,66,2,0,0,94,0,8,2,46,0,0,0,0,0,0,0,2,6,113,349,0,21,60,65,0,7,0,0,0,10,0,8,0,8,0,0,0,0,117,20,14,0,0,0,0,0,0,0,0
2023-06-23,CO,1195,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,94,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,70,2,0,0,104,0,9,2,49,0,0,0,0,0,0,0,2,7,121,359,0,23,65,69,0,7,0,0,0,10,0,9,0,9,0,0,0,0,118,21,15,0,0,0,0,0,0,0,0
2023-06-24,CO,1256,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,75,2,0,0,115,0,10,2,54,0,0,0,0,0,0,0,2,7,129,367,0,25,71,73,0,8,0,0,0,10,0,9,0,9,0,0,0,1,118,22,15,0,0,0,0,0,0,0,0
2023-06-25,CO,1240,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,101,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,74,2,0,0,119,0,10,2,54,0,0,0,0,0,0,0,2,7,129,353,0,25,73,73,0,8,0,0,0,10,0,9,0,9,0,0,0,1,110,21,15,0,0,0,0,0,0,0,0
2023-06-26,CO,1224,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,101,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,74,2,0,0,124,0,10,2,55,0,0,0,0,0,0,0,2,7,128,338,0,26,74,72,0,8,0,0,0,10,0,9,0,9,0,0,0,1,103,21,15,0,0,0,0,0,0,0,0
2023-06-27,CO,1208,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,101,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,74,2,0,0,128,0,10,2,56,0,0,0,0,0,0,0,2,7,128,324,0,26,75,72,0,8,0,0,0,10,0,9,0,9,0,0,0,0,96,20,15,0,0,0,0,0,0,0,0
2023-06-28,CO,1192,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,101,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,74,2,0,0,131,0,11,2,57,0,0,0,0,0,0,0,2,8,128,311,0,26,76,72,0,8,0,0,0,9,0,9,0,9,0,0,0,0,89,20,14,0,0,0,0,0,0,0,0
2023-06-29,CO,1176,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,74,2,0,0,135,0,11,2,57,0,0,0,0,0,0,0,2,8,128,297,0,27,78,71,0,9,0,0,0,9,0,9,0,9,0,0,0,0,82,20,14,0,0,0,0,0,0,0,0
2023-06-30,CO,1160,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,73,2,0,0,139,0,11,2,58,0,0,0,0,0,0,0,2,8,128,284,0,27,79,71,0,9,0,0,0,9,0,9,0,9,0,0,0,0,75,19,14,0,0,0,0,0,0,0,0
2023-07-01,CO,1144,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,73,2,0,0,142,0,11,2,59,0,0,0,0,0,0,0,2,8,128,270,0,27,80,70,0,9,0,0,0,9,0,9,0,9,0,0,0,0,68,19,14,0,0,0,0,0,0,0,0
2023-07-02,CO,1101,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,71,2,0,0,142,0,11,2,58,0,0,0,0,0,0,0,2,8,124,251,0,27,79,68,0,9,0,0,0,8,0,9,0,9,0,0,0,0,60,18,13,0,0,0,0,0,0,0,0
2023-07-03,CO,1059,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,97,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,69,2,0,0,142,0,11,2,57,0,0,0,0,0,0,0,2,8,121,233,0,27,78,66,0,9,0,0,0,8,0,8,0,8,0,0,0,0,53,17,13,0,0,0,0,0,0,0,0
2023-07-04,CO,1016,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,95,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,67,2,0,0,141,0,11,2,56,0,0,0,0,0,0,0,2,7,118,215,0,26,77,64,0,8,0,0,0,8,0,8,0,8,0,0,0,0,46,16,12,0,0,0,0,0,0,0,0
2023-07-05,CO,974,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,92,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,65,2,0,0,140,0,11,2,55,0,0,0,0,0,0,0,2,7,114,198,0,26,76,61,0,8,0,0,0,7,0,8,0,8,0,0,0,0,39,15,12,0,0,0,0,0,0,0,0
2023-07-06,CO,931,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,62,2,0,0,139,0,11,2,54,0,0,0,0,0,0,0,2,7,110,181,0,25,74,59,0,8,0,0,0,7,0,7,0,7,0,0,0,0,32,15,11,0,0,0,0,0,0,0,0
2023-07-07,CO,889,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,87,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,60,2,0,0,137,0,10,2,52,0,0,0,0,0,0,0,2,7,107,166,0,24,73,57,0,8,0,0,0,6,0,7,0,7,0,0,0,0,26,14,11,0,0,0,0,0,0,0,0
2023-07-08,CO,846,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,75,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,52,1,0,0,120,3,9,1,46,21,3,0,0,0,0,0,1,6,92,135,3,21,64,49,9,7,3,0,18,5,3,6,0,6,12,3,9,0,18,12,9,0,0,0,0,0,0,0,0
2023-07-09,CO,903,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,80,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,59,1,0,0,129,4,11,1,50,24,3,0,0,0,0,0,1,7,97,144,3,23,68,52,10,8,4,0,20,6,3,6,0,7,13,3,10,0,19,12,0,0,0,0,0,0,0,0,0
2023-07-10,CO,959,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,85,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,67,1,0,0,136,4,12,1,55,27,3,0,0,0,0,0,2,7,102,152,4,24,71,55,11,8,4,0,21,6,4,7,0,7,13,4,10,0,20,13,0,0,0,0,0,0,0,0,0
2023-07-11,CO,1016,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,75,2,0,0,143,4,13,2,59,29,4,0,0,0,0,0,2,7,106,160,4,26,74,58,12,9,4,0,22,6,4,7,0,7,14,4,11,0,20,13,0,0,0,0,0,0,0,0,0
2023-07-12,CO,1072,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,93,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,83,2,0,0,151,5,15,2,64,32,4,0,0,0,0,0,2,8,110,167,4,27,77,61,12,10,5,0,23,7,4,7,0,8,14,4,12,0,21,13,0,0,0,0,0,0,0,0,0
2023-07-13,CO,1128,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,97,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,92,2,0,0,158,6,17,2,69,35,4,0,0,0,0,0,2,8,113,175,4,28,80,63,13,10,6,0,25,7,4,7,0,8,15,4,12,0,21,14,0,0,0,0,0,0,0,0,0
2023-07-14,CO,1185,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,101,2,0,0,164,6,18,2,74,38,4,0,0,0,0,0,2,8,117,182,5,30,83,66,14,11,6,0,26,7,5,7,0,9,15,4,13,0,21,14,0,0,0,0,0,0,0,0,0
2023-07-15,CO,1241,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,106,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,110,2,0,0,171,7,20,2,79,41,4,0,0,0,0,0,2,9,120,190,5,31,86,68,15,12,7,0,27,7,5,8,0,9,15,5,13,0,21,14,0,0,0,0,0,0,0,0,0
2023-07-16,CO,1645,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,139,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,153,2,0,0,225,9,28,2,107,56,6,0,0,0,0,0,3,12,156,249,7,41,112,90,20,16,9,0,36,9,7,10,0,12,20,6,18,1,27,18,0,0,0,0,0,0,0,0,0
2023-07-17,CO,2049,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,172,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,198,3,0,0,279,12,36,3,136,72,7,0,0,0,0,0,3,14,190,308,9,51,137,111,26,20,12,0,44,11,9,12,0,15,24,8,22,1,32,21,0,0,0,0,0,0,0,0,0
2023-07-18,CO,2453,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,204,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,247,4,0,0,332,15,45,4,165,89,8,0,0,0,0,0,4,17,223,366,10,61,162,132,31,25,15,0,53,14,10,14,0,18,28,9,27,1,37,24,0,0,0,0,0,0,0,0,0
2023-07-19,CO,2857,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,236,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,298,4,0,0,384,18,55,4,196,107,9,0,0,0,0,0,5,20,254,423,12,71,186,152,37,29,18,0,62,15,12,16,0,22,31,11,31,1,41,27,0,0,0,0,0,0,0,0,0
2023-07-20,CO,3261,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,267,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,353,5,0,0,436,22,65,5,228,126,11,0,0,0,0,0,5,23,283,479,14,81,209,172,43,34,22,0,71,17,14,17,0,25,35,12,35,1,45,30,0,0,0,0,0,0,0,0,0
2023-07-21,CO,3665,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,298,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,411,5,0,0,487,25,76,5,261,145,12,0,0,0,0,0,6,25,311,534,16,91,231,192,49,39,25,0,79,19,16,19,0,28,38,14,40,1,48,32,0,0,0,0,0,0,0,0,0
2023-07-22,CO,4068,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,329,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,472,6,0,0,537,29,87,6,295,166,13,0,0,0,0,0,7,28,338,588,18,101,252,211,55,44,29,0,88,21,18,20,0,31,41,15,44,2,50,34,0,0,0,0,0,0,0,0,0
2023-07-23,CO,3899,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,312,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,468,6,0,0,511,29,86,6,288,163,12,0,0,0,0,0,6,27,316,559,18,96,238,200,53,43,29,0,84,20,18,19,0,30,38,15,42,1,45,31,0,0,0,0,0,0,0,0,0
2023-07-24,CO,3730,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,297,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,462,5,0,0,486,29,86,5,280,160,12,0,0,0,0,0,6,26,295,530,17,92,224,190,52,42,29,0,80,18,17,17,0,29,35,14,40,1,41,28,0,0,0,0,0,0,0,0,0
2023-07-25,CO,3561,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,281,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,455,5,0,0,461,28,84,5,272,157,11,0,0,0,0,0,6,24,275,502,17,88,210,180,50,41,28,0,77,17,17,16,0,27,32,13,38,1,36,25,0,0,0,0,0,0,0,0,0
2023-07-26,CO,3391,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,265,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,446,5,0,0,436,28,83,5,264,153,10,0,0,0,0,0,6,23,256,474,16,83,197,170,48,39,28,0,73,16,16,15,0,26,29,13,37,1,32,23,0,0,0,0,0,0,0,0,0
2023-07-27,CO,3222,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,250,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,437,5,0,0,411,27,81,5,255,149,10,0,0,0,0,0,5,22,237,447,15,79,184,160,46,38,27,0,69,15,15,13,0,25,27,12,35,1,29,20,0,0,0,0,0,0,0,0,0
2023-07-28,CO,3053,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,235,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,426,4,0,0,387,26,79,4,245,144,9,0,0,0,0,0,5,21,218,420,15,75,171,150,44,36,26,0,66,14,15,12,0,24,24,12,33,1,25,18,0,0,0,0,0,0,0,0,0
2023-07-29,CO,2884,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,220,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,413,4,0,0,363,26,77,4,235,139,9,0,0,0,0,0,5,19,201,393,14,70,159,140,42,35,26,0,62,13,14,11,0,23,22,11,31,1,22,16,0,0,0,0,0,0,0,0,0
2023-07-30,CO,2709,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,205,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,399,4,0,0,339,25,74,4,225,134,8,0,0,0,0,0,4,18,183,366,13,66,146,130,40,33,25,0,58,12,13,10,0,21,20,10,29,1,18,14,0,0,0,0,0,0,0,0,0
2023-07-31,CO,2534,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,190,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,383,3,0,0,315,24,71,4,213,128,7,0,0,0,0,0,4,17,166,339,13,62,134,121,38,32,24,0,54,11,13,9,0,20,18,10,27,1,16,12,0,0,0,0,0,0,0,0,0
2023-08-01,CO,2359,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,176,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,366,3,0,0,291,23,68,3,202,122,7,0,0,0,0,0,4,16,150,313,12,57,123,111,36,30,23,0,51,10,12,8,0,19,16,9,25,1,13,10,0,0,0,0,0,0,0,0,0
2023-08-02,CO,2184,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,161,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,347,3,0,0,268,22,65,3,190,115,6,0,0,0,0,0,4,14,135,287,11,53,111,102,34,28,22,0,47,9,11,7,0,17,14,8,23,1,10,9,0,0,0,0,0,0,0,0,0
2023-08-03,CO,2009,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,147,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,327,3,0,0,245,20,61,3,177,108,6,0,0,0,0,0,3,13,120,262,10,48,100,93,31,26,20,0,43,8,10,6,0,16,12,8,21,1,8,7,0,0,0,0,0,0,0,0,0
