Date,Region,Total_State_Infections,SW.2,XFZ,RV.1,RW.1.1,PJ.2.1,XFG.6,XFG,BA.3.2,XFG.1.1,RK.1,Other,NB.1.8.1,LF.7.9,XFG.14.1,SB.1.1,RF.5.4,XFG.2.5.1,PQ.2.8.1,PQ.2.1.6,PQ.17,XFG.23.1.3,NW.1,LF.7,XFC,PQ.17.11,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.2.12.1,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2
2023-08-04,ND,856,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,62,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,143,1,0,0,103,9,27,1,76,47,2,0,0,0,0,0,1,6,50,111,5,21,42,39,14,11,9,0,18,3,5,2,0,7,5,3,9,3,3,0,0,0,0,0,0,0,0,0,0
2023-08-05,ND,876,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,62,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,148,1,0,0,104,9,28,1,79,49,2,0,0,0,0,0,1,6,49,111,5,21,42,39,14,12,9,0,19,3,5,2,7,7,5,3,9,2,2,0,0,0,0,0,0,0,0,0,0
2023-08-06,ND,902,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,65,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,155,1,0,0,105,9,29,1,81,52,2,0,0,0,0,0,1,6,50,113,5,22,42,40,14,12,10,0,19,3,5,2,7,7,5,3,9,2,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,ND,928,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,68,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,161,1,0,0,106,10,31,1,84,56,2,0,0,0,0,0,1,6,50,114,5,22,43,40,15,12,10,0,19,3,5,2,7,8,5,4,9,2,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,ND,954,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,70,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,168,1,0,0,106,10,32,1,86,59,3,0,0,0,0,0,2,6,51,115,5,23,44,41,15,12,11,0,19,3,5,2,7,8,5,4,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,ND,980,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,73,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,175,1,0,0,106,10,34,1,88,63,3,0,0,0,0,0,2,6,52,116,5,24,44,41,15,13,12,0,20,3,5,2,7,8,5,4,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,ND,1006,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,76,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,182,1,0,0,107,10,36,1,91,67,3,0,0,0,0,0,2,6,53,116,6,25,45,41,16,13,12,0,20,3,5,2,7,9,5,4,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,ND,1032,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,78,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,189,1,0,0,107,10,37,1,93,71,3,0,0,0,0,0,2,7,54,117,6,25,45,42,16,13,13,0,20,3,5,2,7,9,5,4,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,ND,1058,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,81,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,196,1,0,0,106,10,39,1,95,75,3,0,0,0,0,0,2,7,54,117,6,26,46,42,16,13,14,0,20,3,6,2,7,10,6,4,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,ND,1068,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,83,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,201,1,0,0,105,10,40,1,96,78,3,0,0,0,0,0,2,7,54,116,6,27,46,41,16,13,14,0,20,3,6,2,7,10,6,4,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,ND,1078,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,84,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,205,1,0,0,103,10,41,1,97,81,3,0,0,0,0,0,2,7,54,115,6,27,45,41,16,13,15,0,20,3,6,2,7,10,6,4,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,ND,1088,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,86,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,210,1,0,0,101,10,43,1,98,84,3,0,0,0,0,0,2,7,54,113,7,27,45,40,16,13,15,0,20,3,6,2,7,10,6,4,8,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,ND,1099,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,88,0,0,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,214,1,0,0,99,10,44,1,99,87,3,0,0,0,0,0,2,7,54,112,7,28,45,40,16,13,16,0,20,3,6,2,7,11,6,4,8,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,ND,1109,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,89,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,219,1,0,0,97,10,45,1,100,91,3,0,0,0,0,0,2,7,53,110,7,28,45,39,16,13,16,0,20,3,6,2,7,11,6,4,8,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-18,ND,1119,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,91,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,224,1,0,0,95,10,46,1,101,94,3,0,0,0,0,0,2,7,53,109,7,29,44,39,16,13,17,0,20,3,6,2,6,11,6,4,7,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-19,ND,1129,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,93,0,0,0,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,228,1,0,0,92,10,47,1,102,97,3,0,0,0,0,0,2,7,53,107,7,29,44,38,17,13,18,0,20,3,6,2,6,11,6,4,7,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,ND,1139,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,94,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,233,1,0,0,90,10,49,1,103,101,3,0,0,0,0,0,2,7,53,105,7,30,44,38,17,13,18,0,19,3,6,2,6,12,6,5,7,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,ND,1149,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,96,0,0,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,238,1,0,0,88,10,50,1,104,104,3,0,0,0,0,0,2,7,52,104,7,30,43,37,17,13,19,0,19,3,6,2,6,12,6,5,7,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,ND,1159,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,98,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,243,1,0,0,86,10,51,1,105,107,3,0,0,0,0,0,2,7,52,102,8,30,43,37,17,13,19,0,19,2,6,2,6,12,6,5,6,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-23,ND,1169,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100,0,0,0,0,0,0,2,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,248,1,0,0,83,10,53,2,106,111,3,0,0,0,0,0,2,7,52,100,8,31,43,36,17,13,20,0,19,2,6,2,6,13,6,5,6,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-24,ND,1179,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,101,0,0,0,0,0,0,2,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,252,1,0,0,81,10,54,2,107,115,3,0,0,0,0,0,2,7,52,98,8,31,42,35,17,13,20,0,19,2,6,2,6,13,6,5,6,3,0,0,0,0,0,0,0,0,0,0,0
2023-08-25,ND,1190,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,103,0,0,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,257,1,0,0,78,10,55,2,108,118,2,0,0,0,0,0,2,7,51,96,8,32,42,35,17,13,21,0,19,2,6,2,5,13,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,ND,1200,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,105,0,0,0,0,0,0,2,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,263,1,0,0,75,10,57,2,108,122,2,0,0,0,0,0,2,7,51,94,8,32,41,34,17,13,22,0,18,2,6,2,5,13,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,ND,1225,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,108,0,0,0,0,0,0,2,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,271,1,0,0,74,10,59,2,111,127,2,0,0,0,0,0,2,7,51,93,8,33,41,34,17,13,23,0,18,2,6,2,5,14,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,ND,1251,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,112,0,0,0,0,0,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,280,1,0,0,72,10,61,2,113,133,2,0,0,0,0,0,2,8,52,92,9,34,41,33,17,14,23,0,19,2,6,2,5,14,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,ND,1277,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,115,0,0,0,0,0,0,3,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,289,1,0,0,70,10,63,2,116,138,3,0,0,0,0,0,2,8,52,91,9,35,41,33,18,14,24,0,19,2,7,2,5,15,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,ND,1302,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,118,0,0,0,0,0,0,3,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,298,2,0,0,68,10,66,2,118,144,3,0,0,0,0,0,2,8,52,90,9,36,41,33,18,14,25,0,19,2,7,2,5,15,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0
2023-08-31,ND,1328,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,122,0,0,0,0,0,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,307,2,0,0,65,10,68,2,120,150,3,0,0,0,0,0,2,8,52,88,9,36,41,32,18,14,26,0,19,2,7,2,5,16,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,ND,1354,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,125,0,0,0,0,0,0,3,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,316,2,0,0,63,10,70,2,123,156,3,0,0,0,0,0,2,8,52,87,10,37,41,32,18,14,27,0,18,2,7,1,4,16,7,6,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,ND,1379,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,126,0,0,0,0,0,0,3,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,320,2,0,0,59,10,71,2,123,159,2,0,13,1,2,1,2,8,52,84,10,38,41,31,18,14,28,7,18,1,7,1,4,17,7,6,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,ND,1379,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,124,0,0,0,0,0,0,3,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,320,2,0,0,58,10,73,2,123,159,2,0,13,2,2,1,2,8,52,83,10,38,41,30,18,14,28,7,18,1,7,2,4,16,7,6,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,ND,1378,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,123,0,0,0,0,0,0,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,320,2,0,0,58,11,74,2,124,159,2,0,13,2,2,1,2,8,52,81,10,38,41,29,18,14,28,8,18,1,7,2,4,16,7,5,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,ND,1378,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,121,0,0,0,0,0,0,3,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,320,2,0,0,57,11,75,2,124,159,2,0,14,2,3,1,2,8,52,80,11,38,41,28,17,14,27,8,18,1,7,2,4,15,7,5,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-06,ND,1378,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,119,0,0,0,0,0,0,3,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,320,1,0,0,56,12,77,2,124,159,2,0,14,3,3,2,2,8,52,79,11,38,41,27,17,13,27,9,17,1,7,2,4,15,7,5,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-07,ND,1377,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,117,0,0,0,0,0,0,3,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,320,1,0,0,55,12,78,2,125,159,2,0,14,3,3,2,2,8,52,78,11,38,41,27,17,13,27,9,17,1,7,2,4,14,7,5,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-08,ND,1377,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,115,0,0,0,0,0,0,3,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,320,1,0,0,54,13,80,2,125,158,2,0,15,3,3,2,2,8,52,77,11,38,41,26,17,13,27,9,17,1,6,2,4,14,7,5,3,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-09,ND,1377,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,114,0,0,0,0,0,0,3,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,320,1,0,0,54,14,81,2,125,158,2,0,15,3,4,2,2,8,52,76,12,38,41,25,16,13,27,10,17,1,6,3,4,13,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0
2023-09-10,ND,1359,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,110,0,0,0,0,0,0,3,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,315,1,0,0,52,14,81,2,124,156,2,0,15,4,4,2,2,8,51,74,12,37,40,24,16,13,27,10,17,1,6,3,4,12,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,ND,1341,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,107,0,0,0,0,0,0,3,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,311,1,0,0,51,14,82,2,123,154,2,0,15,4,4,2,2,7,50,71,12,37,40,23,15,13,26,10,16,1,6,3,4,12,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0
2023-09-12,ND,1323,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,104,0,0,0,0,0,0,3,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,307,1,0,0,49,15,82,2,122,152,2,0,16,4,4,2,2,7,50,69,12,36,39,22,15,12,26,10,16,1,6,3,3,11,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0
2023-09-13,ND,1305,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,101,0,0,0,0,0,0,3,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,303,1,0,0,48,15,82,1,121,150,2,0,16,4,5,2,2,7,49,67,12,36,39,20,14,12,25,11,15,1,6,3,3,10,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0
2023-09-14,ND,1287,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,98,0,0,0,0,0,0,3,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,299,1,0,0,47,15,82,1,119,148,2,0,16,5,5,2,2,7,49,65,12,35,38,19,14,12,25,11,15,1,6,3,3,10,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0
2023-09-15,ND,1269,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,95,0,0,0,0,0,0,3,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,295,1,0,0,45,16,83,1,118,146,2,0,16,5,5,2,2,7,48,63,12,35,38,18,14,11,24,11,15,1,5,3,3,9,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0
2023-09-16,ND,1251,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,92,0,0,0,0,0,0,3,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,291,1,0,0,44,16,83,1,117,143,2,0,16,5,5,2,2,7,47,61,12,34,37,17,13,11,24,11,14,1,5,3,3,8,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0
2023-09-17,ND,1228,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,89,0,0,0,0,0,0,3,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,285,1,0,0,42,16,82,1,115,141,2,0,16,5,5,2,2,7,46,59,12,34,36,16,13,11,23,11,14,1,5,3,3,8,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0
2023-09-18,ND,1204,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,85,0,0,0,0,0,0,3,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,280,1,0,0,41,16,82,1,113,138,2,0,16,5,5,2,2,6,46,57,12,33,36,15,12,11,23,12,13,1,5,4,3,7,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0
2023-09-19,ND,1181,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,82,0,0,0,0,0,0,2,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,275,1,0,0,39,16,82,1,111,135,1,0,16,5,6,2,2,6,45,55,12,32,35,14,12,10,22,12,13,1,5,4,3,7,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0
2023-09-20,ND,1157,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,79,0,0,0,0,0,0,2,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,269,1,0,0,38,17,81,1,109,132,1,0,16,6,6,2,2,6,44,53,12,32,34,13,11,10,22,12,13,1,5,4,3,6,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0
