Date,Region,Total_State_Infections,SW.2,XFG.1.1,RW.1.1,XFG.6,XFG,RV.1,RK.1,RF.5.4,LF.7.9,XFZ,XFG.14.1,NB.1.8.1,BA.3.2,XFG.23.1.3,XFG.2.5.1,PQ.2.8.1,LF.7,PQ.17,XFJ,Other,XFV,LP.8.1,XFG.1,XFC,XEC,PA.1,NW.1,JN.1,XEQ,LF.7.7.2,LF.7.7.1,LF.7.2.1,KP.3.1.1,XEC.4,XDV.1,MC.1,XEK,MC.28.1,MC.10.1,LB.1.3.1,KP.3,MC.19,LB.1,KP.1.1.3,JN.1.16.1,JN.1.16,B.1.1.529,KP.2.3,KP.1.1,JN.1.18.6,JN.1.11.1,KS.1,KP.2,KP.2.15,LF.3.1,JN.1.18,LP.1,KP.4.1,BF.7,KW.1.1,JN.1.7,JN.1.32,XDP,XBB.1.5,KQ.1,KP.1.2,JN.1.13.1,JN.1.13,JN.1.8.1,KV.2,JN.1.4.3,HV.1,XBB,GE.1,BA.2.86,XBB.1.9.1,JG.3,EG.5,BA.5,XBB.2.3,XBB.1.16.6,XBB.1.16.11,XBB.1.16,JF.1,JD.1.1,HK.3,HF.1,FL.1.5.1,BA.2,XBB.1.9.2,XBB.1.5.70,XBB.1.16.15,GK.1.1,EG.5.1.8,XBB.2.3.8,XBB.1.16.1,GK.2,EG.6.1,CH.1.1,XBB.1.5.68,XBB.1.5.10,XBB.1.42.2,XBB.1.16.17,FE.1.1,XBB.1.5.72,XBB.1.5.59,XBB.1.5.1,FD.1.1,BQ.1.1,EU.1.1,B.1.617.2,BQ.1,FD.2,BN.1,BA.5.2.6,BA.2.75.2,BA.2.75,BF.11,BA.4.6,BA.1.1,BA.4,BA.2.12.1,XFY,XFG.10.4,PQ.2.1.6,PQ.17.11
2023-01-09,DE,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,794,0,0,0,0,0,0,0,0,171,0,0,0,0,0,287,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,5,0,815,0,1,532,0,58,22,4,10,9,22,1,3,0,0,0,0,0
2023-01-10,DE,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,814,0,0,0,0,0,0,0,0,168,0,0,0,0,0,271,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,5,0,795,0,1,512,0,55,21,4,9,9,21,1,2,0,0,0,0,0
2023-01-11,DE,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,833,0,0,0,0,0,0,0,0,165,0,0,0,0,0,256,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,5,0,775,0,1,493,0,53,20,4,9,8,19,1,2,0,0,0,0,0
2023-01-12,DE,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,851,0,0,0,0,0,0,0,0,161,0,0,0,0,0,242,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,5,0,755,0,1,474,0,51,19,4,9,7,18,1,2,0,0,0,0,0
2023-01-13,DE,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,867,0,0,0,0,0,0,0,0,158,0,0,0,0,0,227,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,5,0,735,0,1,455,0,49,18,4,9,7,16,1,2,0,0,0,0,0
2023-01-14,DE,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,883,0,0,0,0,0,0,0,0,155,0,0,0,0,0,213,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,5,0,715,0,1,437,0,47,18,4,9,6,15,1,2,0,0,0,0,0
2023-01-15,DE,2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,977,0,0,0,0,0,0,0,0,165,0,0,0,0,0,217,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,6,0,758,0,1,457,0,49,18,4,9,6,15,1,2,0,0,0,0,0
2023-01-16,DE,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1076,0,0,0,0,0,0,0,0,176,0,0,0,0,0,220,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,6,0,800,0,1,475,0,51,19,4,10,6,14,1,2,0,0,0,0,0
2023-01-17,DE,3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1180,0,0,0,0,0,0,0,0,186,0,0,0,0,0,222,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1,7,0,842,0,2,492,0,53,19,5,10,6,14,1,2,0,0,0,0,0
2023-01-18,DE,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1287,0,0,0,0,0,0,0,0,196,0,0,0,0,0,222,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,7,0,882,0,2,508,0,54,20,5,11,6,13,1,2,0,0,0,0,0
2023-01-19,DE,3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1400,0,0,0,0,0,0,0,0,206,0,0,0,0,0,221,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,1,8,0,922,0,2,522,0,55,20,5,11,6,13,1,1,0,0,0,0,0
2023-01-20,DE,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1516,0,0,0,0,0,0,0,0,216,0,0,0,0,0,218,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,1,9,0,960,0,2,535,0,57,20,5,12,5,12,1,1,0,0,0,0,0
2023-01-21,DE,3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1635,0,0,0,0,0,0,0,0,226,0,0,1,0,1,214,3,0,1,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,67,0,0,0,0,0,0,1,9,0,997,0,2,546,1,58,21,6,12,5,11,1,1,0,0,0,0,0
2023-01-22,DE,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1583,0,0,0,0,0,0,0,0,209,0,0,1,0,1,195,3,0,1,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0,1,10,0,917,0,2,500,1,53,19,5,11,5,10,1,0,0,0,0,0,0
2023-01-23,DE,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1526,0,0,0,0,0,0,0,0,193,0,0,1,0,1,177,2,0,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,57,0,0,0,0,0,0,1,11,0,839,0,2,455,1,48,17,5,10,4,9,1,0,0,0,0,0,0
2023-01-24,DE,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1462,0,0,0,0,0,0,0,0,176,0,0,1,0,1,160,2,0,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,1,11,0,764,0,2,412,1,43,16,4,9,4,8,1,0,0,0,0,0,0
2023-01-25,DE,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1392,0,0,0,0,0,0,0,0,161,0,0,1,0,1,144,2,0,1,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,1,11,0,691,0,1,371,1,39,14,4,8,4,7,1,0,0,0,0,0,0
2023-01-26,DE,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1317,0,0,0,0,0,0,0,0,145,0,0,1,0,1,129,2,0,1,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,43,0,0,0,0,0,0,1,12,0,621,0,1,332,1,34,13,4,7,3,6,1,0,0,0,0,0,0
2023-01-27,DE,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1235,0,0,0,0,0,0,0,0,131,0,0,1,0,1,114,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,11,0,554,0,1,294,1,30,11,3,6,3,6,1,0,0,0,0,0,0
2023-01-28,DE,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1148,0,0,0,0,0,0,0,0,116,0,0,1,0,1,99,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,11,0,489,0,1,258,1,26,10,3,6,3,5,1,0,0,0,0,0,0
2023-01-29,DE,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1146,0,0,0,0,0,0,0,0,111,0,0,1,0,1,94,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,12,0,465,0,1,244,1,25,9,3,5,3,5,1,0,0,0,0,0,0
2023-01-30,DE,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1144,0,0,0,0,0,0,0,0,106,0,0,1,0,1,88,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,12,0,441,0,1,229,1,23,9,3,5,2,4,1,0,0,0,0,0,0
2023-01-31,DE,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1139,0,0,0,0,0,0,0,0,101,0,0,1,0,1,82,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,13,0,417,0,1,216,1,22,8,3,5,2,4,1,0,0,0,0,0,0
2023-02-01,DE,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1134,0,0,0,0,0,0,0,0,97,0,0,1,0,1,77,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,13,0,394,0,1,202,1,20,8,3,4,2,4,1,0,0,0,0,0,0
2023-02-02,DE,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1126,0,0,0,0,0,0,0,0,92,0,0,1,0,1,72,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,13,0,372,0,1,189,1,19,7,3,4,2,4,1,0,0,0,0,0,0
2023-02-03,DE,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1118,0,0,0,0,0,0,0,0,88,0,0,1,0,1,67,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,14,0,351,0,1,177,1,17,7,2,4,2,3,0,0,0,0,0,0,0
2023-02-04,DE,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1108,0,0,0,0,0,0,0,0,83,0,0,1,0,1,62,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,14,0,330,0,1,165,1,16,6,2,4,2,3,0,0,0,0,0,0,0
2023-02-05,DE,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1214,0,0,0,0,0,0,0,0,88,0,0,1,0,1,63,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,16,0,343,0,1,169,1,16,7,2,4,2,3,0,0,0,0,0,0,0
2023-02-06,DE,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1324,0,0,0,0,0,0,0,0,92,0,0,1,0,1,64,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,18,0,354,0,1,173,1,16,7,3,4,2,3,1,0,0,0,0,0,0
2023-02-07,DE,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1437,0,0,0,0,0,0,0,0,95,0,0,1,0,1,65,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,19,0,364,0,1,176,2,16,7,3,4,2,3,1,0,0,0,0,0,0
2023-02-08,DE,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1554,0,0,0,0,0,0,0,0,99,0,0,1,0,1,65,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,22,0,373,0,1,178,2,16,7,3,4,2,3,1,0,0,0,0,0,0
2023-02-09,DE,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1674,0,0,0,0,0,0,0,0,102,0,0,1,0,1,65,1,0,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,1,24,0,380,0,1,178,2,16,7,3,4,3,3,1,0,0,0,0,0,0
2023-02-10,DE,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1798,0,0,0,0,0,0,0,0,105,0,0,2,0,1,64,1,0,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,1,26,0,386,0,1,178,2,16,7,3,4,3,3,1,0,0,0,0,0,0
2023-02-11,DE,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1925,0,0,0,0,0,0,0,0,108,0,0,2,0,1,63,1,0,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,1,28,0,390,0,1,177,2,15,7,3,4,3,3,1,0,0,0,0,0,0
2023-02-12,DE,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1864,0,0,0,0,0,0,0,0,100,0,0,2,0,1,56,1,0,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,1,28,0,355,0,1,158,2,13,6,3,3,3,3,1,0,0,0,0,0,0
2023-02-13,DE,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1799,0,0,0,0,0,0,0,0,92,0,0,2,0,1,49,1,0,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,1,27,0,323,0,1,141,2,12,6,3,3,2,3,1,0,0,0,0,0,0
2023-02-14,DE,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1731,0,0,0,0,0,0,0,0,85,0,0,2,0,1,43,1,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,1,27,0,292,0,1,124,2,10,5,3,3,2,2,0,0,0,0,0,0,0
2023-02-15,DE,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1660,0,0,0,0,0,0,0,0,78,0,0,2,0,1,37,1,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,26,0,263,0,1,109,2,8,5,3,2,2,2,0,0,0,0,0,0,0
2023-02-16,DE,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1585,0,0,0,0,0,0,0,0,71,0,0,1,0,1,32,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,25,0,235,0,1,95,2,7,4,2,2,2,2,0,0,0,0,0,0,0
2023-02-17,DE,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1506,0,0,0,0,0,0,0,0,65,0,0,1,0,1,26,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,24,0,208,0,1,81,2,6,3,2,2,2,2,0,0,0,0,0,0,0
2023-02-18,DE,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1422,0,0,0,0,0,0,0,0,59,0,0,1,0,1,22,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,23,0,183,0,1,69,2,4,3,2,1,2,1,0,0,0,0,0,0,0
2023-02-19,DE,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1378,0,0,0,0,0,0,0,0,56,0,0,2,0,1,21,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,23,0,173,0,1,65,2,4,3,2,1,0,0,0,0,0,0,0,0,0
2023-02-20,DE,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1330,0,0,0,0,0,0,0,0,53,0,0,2,0,1,19,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,22,0,163,0,1,61,2,4,3,2,1,0,0,0,0,0,0,0,0,0
2023-02-21,DE,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1282,0,0,0,0,0,0,0,0,51,0,0,3,0,1,18,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,21,0,153,0,1,58,2,4,3,2,1,0,0,0,0,0,0,0,0,0
2023-02-22,DE,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1234,0,0,0,0,0,0,0,0,48,0,0,3,0,1,17,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,20,0,143,0,1,54,2,4,2,2,1,0,0,0,0,0,0,0,0,0
2023-02-23,DE,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1185,0,0,0,0,0,0,0,0,46,0,0,3,0,1,16,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,20,0,133,0,1,51,2,3,2,1,1,0,0,0,0,0,0,0,0,0
2023-02-24,DE,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1136,0,0,0,0,0,0,0,0,43,0,0,4,0,1,15,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,19,0,124,0,1,48,2,3,2,1,1,0,0,0,0,0,0,0,0,0
2023-02-25,DE,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1086,0,0,0,0,0,0,0,0,41,0,0,4,0,0,14,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,18,0,115,0,1,44,2,3,2,1,1,0,0,0,0,0,0,0,0,0
2023-02-26,DE,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1071,0,0,0,0,0,0,0,0,40,0,0,4,0,0,13,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,18,0,110,0,1,43,2,3,2,1,1,0,0,0,0,0,0,0,0,0
