Date,Region,Total_State_Infections,XFG.1.1,RW.1.1,XFZ,XFG,RV.1,XFG.6,XFG.2.5.1,XFG.14.1,SW.2,RK.1,PQ.2.1.6,PQ.17,Other,NB.1.8.1,BA.3.2,XFG.23.1.3,PQ.2.8.1,NW.1,LF.7,XFC,PQ.17.11,LF.7.9,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.2.12.1,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2,RF.5.4
2023-01-28,ND,1552,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,573,0,0,0,0,0,0,0,0,6,171,0,404,0,0,45,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,13,33,32,4,1,8,3,0,0,0,0
2023-01-29,ND,1542,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,556,0,0,0,0,0,0,0,0,6,164,0,426,0,0,45,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14,32,30,4,1,8,3,0,0,0,0
2023-01-30,ND,1532,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,538,0,0,0,0,0,0,0,0,6,158,0,449,0,0,45,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14,31,29,3,1,8,3,0,0,0,0
2023-01-31,ND,1522,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,521,0,0,0,0,0,0,0,0,6,151,0,471,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,15,30,27,3,1,7,3,0,0,0,0
2023-02-01,ND,1512,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,505,0,0,0,0,0,0,0,0,6,145,0,492,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,16,29,26,3,1,7,3,0,0,0,0
2023-02-02,ND,1502,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,488,0,0,0,0,0,0,0,0,5,139,0,514,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,27,25,3,1,6,3,0,0,0,0
2023-02-03,ND,1492,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,471,0,0,0,0,0,0,0,0,5,133,0,535,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18,26,23,3,1,6,3,0,0,0,0
2023-02-04,ND,1481,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,455,0,0,0,0,0,0,0,0,5,127,0,556,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18,25,22,3,1,6,3,0,0,0,0
2023-02-05,ND,1475,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,440,0,0,0,0,0,0,0,0,5,121,0,578,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,19,24,21,3,1,5,3,0,0,0,0
2023-02-06,ND,1469,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,425,0,0,0,0,0,0,0,0,5,115,0,600,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,20,23,20,2,1,5,3,0,0,0,0
2023-02-07,ND,1463,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,411,0,0,0,0,0,0,0,0,5,110,0,621,0,0,47,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,21,22,19,2,1,4,3,0,0,0,0
2023-02-08,ND,1457,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,396,0,0,0,0,0,0,0,0,4,104,0,643,0,0,47,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,22,21,17,2,1,4,3,0,0,0,0
2023-02-09,ND,1451,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,381,0,0,0,0,0,0,0,0,4,98,0,664,0,0,47,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,22,20,16,2,1,4,3,0,0,0,0
2023-02-10,ND,1445,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,367,0,0,0,0,0,0,0,0,4,93,0,686,0,0,47,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,23,19,15,2,1,3,3,0,0,0,0
2023-02-11,ND,1439,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,352,0,0,0,0,0,0,0,0,4,87,0,707,0,0,48,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,24,18,14,2,1,3,3,0,0,0,0
2023-02-12,ND,1424,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,336,0,0,0,0,0,0,0,0,4,82,0,723,0,0,48,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,24,17,13,2,1,3,3,0,0,0,0
2023-02-13,ND,1410,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,320,0,0,0,0,0,0,0,0,3,76,0,739,0,0,47,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,25,16,11,1,1,2,3,0,0,0,0
2023-02-14,ND,1395,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,304,0,0,0,0,0,0,0,0,3,70,0,754,0,0,47,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,26,15,10,1,1,2,3,0,0,0,0
2023-02-15,ND,1380,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,289,0,0,0,0,0,0,0,0,3,64,0,769,0,0,47,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,26,13,9,1,1,2,3,0,0,0,0
2023-02-16,ND,1365,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,273,0,0,0,0,0,0,0,0,3,59,0,784,0,0,47,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,27,12,8,1,1,1,3,0,0,0,0
2023-02-17,ND,1350,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,258,0,0,0,0,0,0,0,0,3,53,0,798,0,0,47,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,27,11,7,1,1,1,3,0,0,0,0
2023-02-18,ND,1336,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,240,0,0,0,0,0,0,0,0,3,47,11,799,0,0,46,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,27,10,5,1,1,1,3,0,0,0,0
2023-02-19,ND,1306,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,229,0,0,0,0,0,0,0,0,2,45,11,794,0,0,45,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,26,10,5,1,1,0,0,0,0,0,0
2023-02-20,ND,1277,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,219,0,0,0,0,0,0,0,0,2,43,11,787,0,0,44,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,25,9,5,1,1,0,0,0,0,0,0
2023-02-21,ND,1248,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,208,0,0,0,0,0,0,0,0,2,40,11,779,0,0,43,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,24,9,5,1,1,0,0,0,0,0,0
2023-02-22,ND,1219,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,198,0,0,0,0,0,0,0,0,2,38,11,771,0,0,42,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,7,23,8,5,1,1,0,0,0,0,0,0
2023-02-23,ND,1189,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,188,0,0,0,0,0,0,0,0,2,36,11,762,0,0,41,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,22,8,5,1,1,0,0,0,0,0,0
2023-02-24,ND,1160,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,178,0,0,0,0,0,0,0,0,2,34,11,752,0,0,40,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,21,7,4,1,1,0,0,0,0,0,0
2023-02-25,ND,1131,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,169,0,0,0,0,0,0,0,0,2,32,11,743,0,0,39,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,21,7,4,1,1,0,0,0,0,0,0
2023-02-26,ND,1106,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,160,0,0,0,0,0,0,0,0,2,30,11,735,0,0,38,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,20,7,4,1,1,0,0,0,0,0,0
2023-02-27,ND,1081,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,152,0,0,0,0,0,0,0,0,2,28,11,727,0,0,37,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,19,6,4,1,1,0,0,0,0,0,0
2023-02-28,ND,1056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,144,0,0,0,0,0,0,0,0,2,26,11,719,0,0,36,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,18,6,4,1,1,0,0,0,0,0,0
2023-03-01,ND,1031,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,136,0,0,0,0,0,0,0,0,2,25,11,710,0,0,35,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,17,5,4,1,0,0,0,0,0,0,0
2023-03-02,ND,1006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,128,0,0,0,0,0,0,0,0,2,23,11,701,0,0,35,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,17,5,3,1,0,0,0,0,0,0,0
2023-03-03,ND,981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,121,0,0,0,0,0,0,0,0,2,21,11,692,0,0,34,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,16,5,3,1,0,0,0,0,0,0,0
2023-03-04,ND,955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,114,0,0,0,0,0,0,0,0,2,20,11,682,0,0,33,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,15,4,3,1,0,0,0,0,0,0,0
2023-03-05,ND,938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,108,0,0,0,0,0,0,0,0,2,19,11,677,0,0,32,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,14,4,3,1,0,0,0,0,0,0,0
2023-03-06,ND,921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,102,0,0,0,0,0,0,0,0,2,17,10,672,0,0,32,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,14,4,3,1,0,0,0,0,0,0,0
2023-03-07,ND,903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,96,0,0,0,0,0,0,0,0,2,16,10,667,0,0,31,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,13,4,3,1,0,0,0,0,0,0,0
2023-03-08,ND,886,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,2,15,10,661,0,0,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,13,3,3,1,0,0,0,0,0,0,0
2023-03-09,ND,869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,84,0,0,0,0,0,0,0,0,2,14,10,655,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,12,3,3,0,0,0,0,0,0,0,0
2023-03-10,ND,852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,79,0,0,0,0,0,0,0,0,2,12,10,649,0,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,12,3,3,0,0,0,0,0,0,0,0
2023-03-11,ND,834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2,11,10,642,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,11,3,2,0,0,0,0,0,0,0,0
2023-03-12,ND,828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,2,10,10,644,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,11,2,2,0,0,0,0,0,0,0,0
2023-03-13,ND,821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,2,9,11,646,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,10,2,2,0,0,0,0,0,0,0,0
2023-03-14,ND,815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,62,0,0,0,0,0,0,0,0,2,9,11,647,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,10,2,2,0,0,0,0,0,0,0,0
2023-03-15,ND,808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0,0,0,0,0,2,8,11,649,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,10,2,2,0,0,0,0,0,0,0,0
2023-03-16,ND,802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,1,7,11,650,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,9,2,2,0,0,0,0,0,0,0,0
2023-03-17,ND,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1,6,11,651,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,9,2,2,0,0,0,0,0,0,0,0
