Date,Region,Total_State_Infections,SW.2,XFG,PQ.2.8.1,LF.7.9,XFG.6,XFG.1.1,RW.1.1,RV.1,XFJ,Other,NB.1.8.1,PQ.2.1.6,XFZ,XFG.2.5.1,XFG.14.1,PQ.17,LF.7,XFG.23.1.3,XFV,JN.1,XBB.1.5,XFG.1,XFC,XFY,NW.1,LP.8.1,XDV.1,XEC,JN.1.16.1,JN.1.16,LF.7.7.2,KP.3,KP.1.1.3,KP.3.1.1,PA.1,MC.19,LF.7.7.1,LB.1.3.1,XEQ,XEK,LF.7.2.1,MC.1,XEC.4,MC.28.1,MC.10.1,KP.2.3,LB.1,KP.2,KS.1,KP.2.15,JN.1.11.1,LF.3.1,KP.1.1,LP.1,JN.1.8.1,JN.1.7,JN.1.18.6,JN.1.18,JN.1.32,KW.1.1,KQ.1,KP.1.2,JN.1.4.3,B.1.1.529,KP.4.1,JN.1.13.1,KV.2,BA.2.86,XDP,HV.1,XBB.1.9.1,JG.3,JF.1,JD.1.1,HK.3,GK.1.1,GE.1,EG.5,XBB.2.3,XBB.1.9.2,XBB.1.5.70,XBB.1.16.6,XBB.1.16.15,XBB.1.16.11,XBB.1.16,XBB,HF.1,FL.1.5.1,XBB.1.5.72,EG.5.1.8,CH.1.1,BA.2,XBB.1.42.2,XBB.1.5.59,XBB.1.5.10,XBB.1.16.1,FD.1.1,EU.1.1,EG.6.1,BA.5,XBB.2.3.8,XBB.1.5.68,GK.2,FE.1.1,BQ.1,FD.2,BA.2.12.1,XBB.1.5.1,BQ.1.1,BN.1,BA.2.75,BF.7,BA.2.75.2,BF.11,BA.5.2.6,BA.4.6,BA.4,BA.1.1,B.1.617.2,XFG.10.4,XBB.1.16.17,RK.1,RF.5.4,PQ.17.11,JN.1.13,BA.3.2
2024-04-08,AK,452,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,242,3,0,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,6,0,29,0,6,63,0,8,7,0,5,0,4,8,0,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,AK,494,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,260,3,0,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,6,0,33,0,6,70,0,8,7,0,6,0,4,8,0,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,AK,536,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,278,3,0,0,0,0,0,0,0,5,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,7,0,37,0,7,77,0,9,8,0,6,0,5,9,0,13,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,AK,578,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,294,4,0,0,0,0,0,0,0,5,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,8,0,41,0,7,85,0,10,9,0,6,0,5,10,0,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,AK,621,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,310,4,0,0,0,0,0,0,0,6,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,8,0,46,0,8,92,0,11,9,0,6,0,6,11,0,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-13,AK,663,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,305,4,0,0,0,0,0,6,0,6,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,23,0,9,0,47,0,8,94,0,12,9,0,6,0,6,11,12,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-14,AK,660,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,308,4,0,0,0,0,0,6,0,6,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,23,0,9,0,49,0,9,95,0,12,9,0,7,0,6,11,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,AK,656,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,302,4,0,0,0,0,0,6,0,6,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,23,0,10,0,49,0,9,94,0,12,9,0,8,0,6,11,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,AK,653,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,297,4,0,0,0,0,0,6,0,6,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,22,0,10,0,49,0,10,93,0,12,9,0,8,0,6,11,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,AK,650,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,292,4,0,0,0,0,0,6,0,6,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,21,0,11,0,49,0,11,92,0,12,9,0,9,0,6,11,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,AK,647,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,286,4,0,0,0,0,0,7,0,6,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,21,0,11,0,49,0,12,91,0,12,9,0,9,0,6,11,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,AK,644,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,281,4,0,0,0,0,0,7,0,7,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,20,0,12,0,49,0,12,90,0,12,9,0,10,0,6,11,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-20,AK,640,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,276,4,0,0,0,0,0,7,0,7,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,20,0,12,0,48,0,13,90,0,12,9,0,10,0,6,11,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-21,AK,971,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,412,6,0,0,0,0,0,10,0,10,9,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,29,0,20,0,74,0,21,135,0,19,13,0,17,0,9,16,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,AK,965,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,404,6,0,0,0,0,0,10,0,10,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,28,0,20,0,74,0,22,133,0,19,13,0,18,0,9,16,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,AK,959,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,396,6,0,0,0,0,0,10,0,11,10,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,27,0,21,0,74,0,23,132,0,19,13,0,19,0,9,16,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,AK,953,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,387,6,0,0,0,0,0,10,0,11,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,26,0,22,0,73,0,24,130,0,19,13,0,19,0,9,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,AK,946,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,379,6,0,0,0,0,0,10,0,11,10,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,25,0,22,0,73,0,25,128,0,19,13,0,20,0,9,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,AK,940,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,371,6,0,0,0,0,0,10,0,11,10,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,24,0,23,0,73,0,26,127,0,20,13,0,21,0,9,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-27,AK,934,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,363,6,0,0,0,0,0,10,0,11,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,23,0,24,0,73,0,27,125,0,20,13,0,22,0,9,16,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-28,AK,929,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,355,6,0,0,0,0,0,10,0,11,10,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,23,0,24,0,73,0,28,124,0,20,12,0,23,0,9,16,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,AK,924,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,348,6,0,0,0,0,0,10,0,11,10,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,22,0,25,0,73,0,29,122,0,20,12,0,23,0,9,16,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-30,AK,920,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,340,6,0,0,0,0,0,10,0,11,10,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,21,0,26,0,73,0,30,121,0,20,12,0,24,0,9,16,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,AK,916,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,333,6,0,0,0,0,0,10,0,11,10,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,20,0,26,0,73,0,31,120,0,20,12,0,25,0,9,16,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02,AK,912,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,326,6,0,0,0,0,0,11,0,12,10,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,44,19,0,27,0,73,0,32,119,0,20,12,0,26,0,9,16,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-03,AK,909,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,320,6,0,0,0,0,0,11,0,12,10,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,18,0,28,0,73,0,33,117,0,20,12,0,27,0,9,16,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-04,AK,906,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,313,6,0,0,0,0,0,11,0,12,10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,18,0,28,0,73,0,34,116,0,20,12,0,28,0,9,16,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05,AK,903,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,306,6,0,0,0,0,0,11,0,12,11,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,17,0,29,0,73,0,35,115,0,21,12,0,28,0,9,16,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-06,AK,899,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,299,6,0,0,0,0,0,11,0,12,11,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,16,0,30,0,73,0,36,114,0,21,12,0,29,0,9,16,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-07,AK,895,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,292,6,0,0,0,0,0,11,0,12,11,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,15,0,30,0,73,0,37,113,0,21,12,0,30,0,9,16,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-08,AK,892,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,286,6,0,0,0,0,0,11,0,12,11,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,14,0,31,0,73,0,39,111,0,21,12,0,31,0,9,16,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-09,AK,888,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,279,6,0,0,0,0,0,11,0,13,11,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,14,0,32,0,73,0,40,110,0,21,11,0,32,0,9,16,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,AK,884,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,272,6,0,0,0,0,0,11,0,13,11,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,47,13,0,32,0,73,0,41,109,0,21,11,0,32,0,9,16,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11,AK,881,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,255,6,0,0,0,0,0,11,0,12,11,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,46,12,0,32,0,70,0,40,104,0,20,11,23,32,0,9,15,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-12,AK,877,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,259,6,0,0,0,0,0,11,0,13,11,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,50,12,0,32,0,69,0,40,103,0,21,11,24,32,0,9,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-13,AK,873,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,256,6,0,0,0,0,0,11,0,13,11,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,52,12,0,31,0,67,0,40,99,0,21,11,24,32,0,9,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-14,AK,869,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,254,6,0,0,0,0,0,12,0,13,11,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,54,12,0,30,0,65,0,39,95,0,22,11,24,32,0,9,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-15,AK,864,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,251,6,0,0,0,0,0,12,0,13,11,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,56,12,0,29,0,62,0,39,91,0,22,11,24,32,0,9,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-16,AK,858,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,248,6,0,0,0,0,0,12,0,13,11,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,59,12,0,29,0,60,0,38,88,0,22,10,24,31,0,9,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-17,AK,852,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,245,6,0,0,0,0,0,12,0,13,11,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,61,12,0,28,0,57,0,37,84,0,22,10,24,31,0,9,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-18,AK,845,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,241,6,0,0,0,0,0,12,0,13,10,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,63,12,0,27,0,55,0,37,80,0,22,10,24,31,0,9,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-19,AK,841,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,239,6,0,0,0,0,0,13,0,13,10,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,65,12,0,26,0,53,0,36,77,0,23,10,24,30,0,9,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-20,AK,839,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,237,6,0,0,0,0,0,13,0,13,10,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,67,12,0,26,0,51,0,36,74,0,23,10,24,30,0,9,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-21,AK,837,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,235,6,0,0,0,0,0,13,0,13,10,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,69,12,0,25,0,49,0,35,70,0,23,10,24,30,0,9,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-22,AK,836,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,233,6,0,0,0,0,0,13,0,13,10,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,72,13,0,24,0,47,0,35,67,0,23,10,24,30,0,9,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-23,AK,834,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,232,6,0,0,0,0,0,13,0,13,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,74,13,0,24,0,45,0,35,64,0,24,10,25,30,0,9,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-24,AK,834,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,230,6,0,0,0,0,0,14,0,14,10,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,76,13,0,23,0,43,0,34,61,0,24,10,25,30,0,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-25,AK,833,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,229,6,0,0,0,0,0,14,0,14,10,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,79,13,0,23,0,41,0,34,58,0,24,10,25,30,0,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-26,AK,834,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,228,6,0,0,0,0,0,14,0,14,10,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,81,13,0,22,0,39,0,34,55,0,25,9,25,30,0,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
