Date,Region,Total_State_Infections,BA.4,BA.2.75.2,BF.7,B.1.617.2,BA.5.2.6,BA.1.1,BA.2.75,BQ.1.1,BA.2.12.1,BA.4.6,BF.11,BN.1,BQ.1,EU.1.1,FD.2,XBB.1.16.17,XBB.1.5.1,FE.1.1,XBB.1.5.59,FD.1.1,XBB.1.5.10,XBB.1.5.72,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.16.1,XBB.1.5.68,CH.1.1,XBB.1.9.2,GK.2,XBB.1.5.70,HF.1,GK.1.1,XBB.1.16.11,XBB.1.9.1,XBB.2.3,EG.5.1.8,XBB.1.16.6,FL.1.5.1,HK.3,JD.1.1,JG.3,EG.5,JF.1,GE.1,XBB,BA.2.86,KV.2,JN.1.13,XDP,JN.1.4.3,JN.1.8.1,KQ.1,KP.1.2,XBB.1.16.15,KP.4.1,HV.1,KW.1.1,JN.1.32,JN.1.13.1,LF.3.1,KP.2.15,JN.1.11.1,LP.1,JN.1.18.6,LB.1,KP.2,KP.1.1,MC.19,JN.1.16,KP.1.1.3,KS.1,MC.28.1,XEK,XEQ,LB.1.3.1,JN.1.18,KP.2.3,LF.7.2.1,XEC.4,MC.10.1,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,XFG.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFV,NW.1,PQ.17.11,XFC,XFY,Other,PQ.2.1.6,BA.3.2,LF.7.9,PQ.17,XFG.23.1.3,XFG.2.5.1,XFZ,LF.7,XFG.10.4,XFG.14.1,XFG.6,RV.1,XFG,NB.1.8.1,PQ.2.8.1,XFG.1.1
2025-08-15,MN,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,1,1,0,54,3,1,1,5,2,5,1,18,0,5,5,5,2,0,10,6,0,0,3,4,0,3,3,0,257,45,1,4
2025-08-16,MN,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,1,1,0,53,3,1,1,5,2,5,1,18,0,5,5,5,2,0,10,6,0,0,3,4,0,3,3,0,257,45,1,4
2025-08-17,MN,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,1,1,0,56,3,1,1,5,3,5,1,19,0,5,5,6,2,0,11,7,0,0,4,4,0,4,3,0,278,48,1,4
2025-08-18,MN,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,1,1,0,62,3,1,1,6,3,6,1,22,0,6,6,6,2,0,13,8,0,0,4,4,0,4,4,0,319,54,1,4
2025-08-19,MN,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,4,1,1,0,67,3,1,1,6,3,7,2,23,0,6,7,7,2,0,15,9,0,0,5,5,0,5,4,0,353,59,1,5
2025-08-20,MN,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,0,0,4,1,1,0,70,3,1,1,7,3,7,2,25,0,7,8,8,2,0,16,9,0,0,6,5,0,6,5,0,380,62,1,5
2025-08-21,MN,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,0,0,4,1,1,0,72,3,1,1,7,4,7,2,26,0,7,8,8,2,0,17,9,0,0,6,5,0,6,5,0,399,65,1,5
2025-08-22,MN,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,0,0,4,1,1,0,72,3,1,1,7,4,7,2,26,0,7,8,9,3,0,17,10,0,0,6,5,0,7,5,0,411,66,1,5
2025-08-23,MN,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,0,0,4,1,1,0,71,3,1,1,7,4,7,2,26,0,6,8,9,3,0,18,10,0,0,7,5,0,7,5,0,416,66,1,5
2025-08-24,MN,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,4,1,1,0,69,3,1,1,7,4,7,2,25,0,6,8,9,3,0,18,10,0,0,7,5,0,7,5,0,415,65,1,5
2025-08-25,MN,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,3,1,1,0,65,2,1,1,7,4,7,2,24,0,6,8,9,2,0,17,9,0,0,7,5,0,7,5,0,405,62,1,5
2025-08-26,MN,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3,1,1,0,62,2,1,1,7,4,7,2,23,0,5,8,9,2,0,17,9,0,0,7,4,0,7,5,0,398,60,1,5
2025-08-27,MN,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,1,1,0,60,2,1,1,6,4,6,2,23,0,5,8,9,2,0,17,9,0,0,7,4,0,7,5,0,393,59,1,5
2025-08-28,MN,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,1,0,58,2,1,1,6,4,6,2,22,0,5,8,9,2,0,17,9,0,0,7,4,0,7,5,0,391,58,1,5
2025-08-29,MN,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,1,0,56,1,1,1,6,4,6,2,22,0,5,8,9,2,0,17,9,0,0,7,4,0,7,5,0,391,57,1,4
2025-08-30,MN,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,1,0,54,1,1,1,6,4,6,3,21,0,4,8,9,2,0,17,9,0,0,8,4,0,11,5,0,391,56,1,4
2025-08-31,MN,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,51,1,0,1,6,3,6,2,20,0,4,8,8,2,0,16,8,0,0,8,4,0,11,5,0,380,54,1,4
2025-09-01,MN,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,47,1,0,1,6,3,6,2,19,0,4,8,8,2,0,15,8,0,0,7,4,0,11,4,0,364,52,1,4
2025-09-02,MN,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,45,1,0,1,5,3,5,2,18,0,4,7,7,2,0,14,8,0,0,7,4,0,10,4,0,354,50,1,5
2025-09-03,MN,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,43,1,0,0,5,3,5,2,17,0,4,7,7,2,0,13,7,0,0,8,4,0,10,4,0,350,49,1,5
2025-09-04,MN,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,41,1,0,0,5,3,5,2,17,0,4,7,7,2,0,13,7,0,0,8,4,0,10,4,0,351,49,1,5
2025-09-05,MN,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,41,1,0,0,5,3,5,2,16,0,4,7,6,2,0,13,8,0,0,8,4,0,11,4,0,359,49,1,5
2025-09-06,MN,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,41,1,0,0,5,3,5,2,17,0,4,7,6,2,0,12,8,0,0,9,4,0,11,4,0,372,51,1,6
2025-09-07,MN,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,43,2,0,0,6,4,5,2,17,0,4,8,7,2,0,13,8,0,0,9,4,0,12,5,0,399,54,1,6
2025-09-08,MN,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,45,2,0,1,6,4,6,3,18,0,4,9,7,2,0,14,9,0,0,11,4,0,13,5,0,439,59,1,7
2025-09-09,MN,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,47,2,0,1,7,4,6,3,19,0,4,9,7,3,0,14,10,0,0,12,5,0,14,6,0,469,63,1,8
2025-09-10,MN,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,47,2,0,1,7,4,6,3,19,0,5,9,7,3,0,14,10,0,0,12,5,0,15,6,0,490,65,1,8
2025-09-11,MN,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,46,2,0,1,7,5,6,3,19,0,5,10,7,3,0,14,10,0,0,13,5,0,15,6,0,501,66,1,9
2025-09-12,MN,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,44,2,0,0,7,5,6,3,18,0,4,10,6,3,0,13,10,0,0,13,5,0,15,6,0,503,66,1,9
2025-09-13,MN,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,42,2,0,0,7,5,6,3,17,0,4,9,6,3,0,12,10,0,0,13,5,0,15,6,0,493,64,1,9
2025-09-14,MN,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,39,2,0,0,6,4,6,3,16,0,4,9,6,3,0,11,10,0,0,13,5,0,14,6,0,479,62,1,9
2025-09-15,MN,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,36,2,0,0,6,4,6,3,15,0,4,9,5,3,0,10,9,0,0,13,5,0,14,5,0,464,60,1,9
2025-09-16,MN,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,33,2,0,0,6,4,5,3,14,0,4,8,5,2,0,9,9,0,0,13,4,0,14,5,0,450,57,1,9
2025-09-17,MN,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,31,2,0,0,6,4,5,3,13,0,4,8,4,2,0,9,9,0,0,13,4,0,13,5,0,439,56,1,9
2025-09-18,MN,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,29,2,0,0,5,4,5,3,12,0,3,8,4,2,0,8,8,0,0,13,4,0,13,5,0,431,54,1,9
2025-09-19,MN,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,27,2,0,0,5,4,5,3,12,0,3,8,4,2,0,7,8,0,0,13,4,0,13,5,0,426,53,1,9
2025-09-20,MN,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,26,2,0,0,5,4,5,3,11,0,3,8,3,2,0,7,8,0,0,13,4,0,13,5,0,424,53,1,9
2025-09-21,MN,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,24,2,0,0,5,4,4,3,10,0,3,7,3,2,0,6,8,0,0,13,4,0,13,5,0,419,52,1,9
2025-09-22,MN,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,22,2,0,0,5,4,4,2,10,0,3,7,3,2,0,6,8,0,0,13,4,0,13,5,0,411,50,1,9
2025-09-23,MN,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,20,2,0,0,5,4,4,2,9,0,3,7,2,2,0,5,8,0,0,13,4,0,12,5,0,401,49,1,9
2025-09-24,MN,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,18,2,0,0,5,4,4,2,8,0,3,7,2,2,0,4,7,0,0,12,4,0,12,5,0,390,47,1,9
2025-09-25,MN,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,17,2,0,0,4,3,4,2,8,0,2,6,2,2,0,4,7,0,0,12,4,0,12,4,0,376,45,1,9
2025-09-26,MN,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,15,2,0,0,4,3,4,2,7,0,2,6,1,2,0,3,7,0,0,12,4,0,11,4,0,361,43,0,9
2025-09-27,MN,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,13,2,0,0,4,3,3,2,6,0,2,6,1,2,0,3,6,0,0,11,3,0,11,4,0,343,41,1,9
2025-09-28,MN,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,2,0,0,4,3,3,2,6,0,2,6,1,2,0,3,6,0,0,11,3,0,10,4,0,325,38,1,8
2025-09-29,MN,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,2,0,0,3,3,3,2,6,0,2,6,1,2,0,3,5,0,0,10,3,0,10,4,0,307,36,1,8
2025-09-30,MN,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,2,0,0,3,3,3,2,6,0,2,6,1,2,0,2,5,0,0,10,3,0,10,4,0,292,34,1,7
2025-10-01,MN,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,2,0,0,3,3,3,2,6,0,2,6,2,1,0,2,5,0,0,9,3,0,10,4,0,279,32,1,7
2025-10-02,MN,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,2,0,0,3,3,3,2,6,0,2,6,2,1,0,2,5,0,0,9,3,0,9,4,0,270,31,1,7
2025-10-03,MN,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,2,0,0,3,2,2,2,6,0,2,6,2,1,0,2,4,0,0,9,2,0,9,4,0,263,30,1,7
2025-10-04,MN,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,2,0,0,3,2,2,2,6,0,2,6,2,1,0,2,4,0,0,9,2,0,10,4,0,260,29,1,7
