Date,Region,Total_State_Infections,XFG.1.1,XFG.14.1,XFG,PQ.2.8.1,NB.1.8.1,RV.1,BA.3.2,XFZ,XFG.2.5.1,PQ.17,XFG.6,XFG.23.1.3,PQ.2.1.6,Other,LF.7.9,LF.7,XFY,XFG.10.4,XFC,PQ.17.11,NW.1,JN.1,XFV,KP.3.1.1,BA.5,B.1.1.529,XEC,XFG.1,LP.8.1,XDV.1,PA.1,BA.2,XEC.4,KP.3,MC.10.1,LF.7.7.1,XEK,MC.28.1,LF.7.7.2,LF.7.2.1,LB.1.3.1,XEQ,MC.1,MC.19,KP.2,JN.1.16.1,GK.1.1,EG.5,JN.1.16,LB.1,KS.1,KP.1.1.3,JN.1.18.6,KP.2.3,JN.1.18,LP.1,KP.2.15,KP.1.1,JN.1.11.1,JG.3,LF.3.1,KW.1.1,KP.4.1,KP.1.2,JN.1.7,JN.1.8.1,XDP,KQ.1,JN.1.13.1,JN.1.32,XBB,KV.2,XBB.1.9.1,XBB.1.5,JN.1.4.3,JN.1.13,JD.1.1,HV.1,BA.2.86,XBB.1.5.70,XBB.1.16.6,JF.1,HK.3,HF.1,EG.5.1.8,CH.1.1,XBB.2.3,XBB.1.16.11,XBB.1.16,GE.1,FL.1.5.1,XBB.1.5.72,XBB.1.16.17,XBB.1.16.15,XBB.1.16.1,GK.2,EG.6.1,XBB.1.42.2,XBB.1.9.2,XBB.1.5.10,XBB.1.5.1,FD.1.1,XBB.1.5.68,FE.1.1,XBB.2.3.8,XBB.1.5.59,EU.1.1,BQ.1.1,BQ.1,FD.2,BA.2.75.2,BA.2.75,BA.2.12.1,BA.1.1,BN.1,BF.7,BF.11,BA.4.6,BA.4,BA.5.2.6,B.1.617.2
2023-07-26,MA,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,45,37,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,545,1433,0,0,0,93,0,106,305,0,0,88,0,99,637,94,743,66,649,108,0,0,477,0,119,106,133,172,79,66,27,80,0,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,MA,8025,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,47,38,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,545,1443,0,0,0,99,0,110,321,0,0,93,0,103,655,99,771,70,707,111,0,0,502,0,128,108,131,178,80,70,27,85,0,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,MA,8315,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,48,39,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,544,1450,0,0,0,106,0,114,338,0,0,97,0,108,672,103,799,75,767,115,0,0,526,0,138,109,128,184,81,75,27,91,0,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,MA,8605,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,49,40,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,542,1454,0,0,0,114,0,117,355,0,0,101,0,112,690,108,827,79,830,119,0,0,551,0,148,110,124,190,82,79,28,96,0,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,MA,8605,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,49,40,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,520,1407,0,0,0,117,0,117,360,0,0,102,0,112,683,109,828,81,866,119,0,0,558,0,153,108,116,189,80,81,27,99,0,54,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,MA,8604,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,49,40,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,499,1361,0,0,0,121,0,117,365,0,0,103,0,113,677,110,828,83,902,119,0,0,565,0,158,105,109,188,78,83,26,102,0,53,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,MA,8603,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,49,40,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,477,1314,0,0,0,124,0,116,371,0,0,104,0,113,670,111,828,85,938,119,0,0,572,0,164,103,101,187,76,85,26,104,0,51,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,MA,8603,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,49,40,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,456,1267,0,0,0,128,0,116,376,0,0,105,0,114,664,112,828,87,974,118,0,0,578,0,169,100,93,187,74,87,25,107,0,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,MA,8602,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,48,40,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,435,1220,0,0,0,131,0,116,381,0,0,106,0,114,658,113,828,88,1010,118,0,0,585,0,174,97,85,186,72,88,24,110,0,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,MA,8601,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,48,40,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,413,1173,0,0,0,135,0,115,386,0,0,106,0,115,651,114,829,90,1046,118,0,0,592,0,179,95,77,185,70,90,24,112,0,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,MA,8601,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,381,1096,0,0,22,135,0,112,381,0,0,105,0,112,628,112,807,90,1054,115,0,90,583,112,179,90,67,179,67,90,22,112,0,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,MA,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,383,1088,0,0,23,142,0,116,393,0,0,107,0,111,632,115,806,91,1072,114,0,91,582,114,179,89,69,178,66,89,22,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,MA,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,381,1071,0,0,23,148,0,119,403,0,0,108,0,109,631,118,799,91,1081,113,0,91,575,114,176,88,70,175,64,88,22,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,MA,8689,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,380,1053,0,0,23,154,0,123,412,0,0,109,0,107,631,120,792,92,1091,111,0,91,569,115,174,87,72,173,62,87,22,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,MA,8718,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,378,1036,0,0,23,160,0,126,421,0,0,111,0,106,630,123,784,92,1100,109,0,91,563,116,172,86,73,170,60,86,21,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,MA,8748,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,377,1018,0,0,23,166,0,129,431,0,0,112,0,104,629,125,776,93,1110,108,0,91,556,116,169,85,74,167,59,85,21,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,MA,8777,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,375,1000,0,0,23,173,0,133,440,0,0,114,0,102,628,128,769,93,1120,106,0,91,550,117,167,83,75,164,57,83,21,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,MA,8806,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,374,982,0,0,24,179,0,136,450,0,0,115,0,100,627,130,761,94,1129,105,0,91,543,118,164,82,77,161,55,82,21,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,MA,8989,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,48,40,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,378,980,0,0,24,189,0,142,468,0,0,118,0,99,638,135,766,96,1159,105,0,93,546,121,165,82,79,161,54,82,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,MA,9172,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,48,41,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,383,977,0,0,25,199,0,148,486,0,0,122,0,99,647,140,771,98,1189,105,0,95,548,123,165,82,82,161,53,82,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,MA,9355,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,49,41,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,388,974,0,0,25,209,0,154,504,0,0,125,0,99,657,145,775,100,1219,105,0,96,550,126,165,83,85,160,52,83,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,MA,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,50,42,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,392,969,0,0,26,219,0,160,523,0,0,129,0,98,667,150,779,102,1249,105,0,98,552,129,165,83,88,160,51,83,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,MA,9721,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,51,43,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,396,964,0,0,26,230,0,166,542,0,0,133,0,97,676,155,782,104,1280,105,0,100,553,132,165,82,91,159,50,82,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18,MA,9904,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,52,43,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,401,957,0,0,27,241,0,173,561,0,0,136,0,96,686,160,785,106,1311,104,0,101,554,135,165,82,94,158,49,82,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19,MA,10087,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,52,44,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,405,950,0,0,28,252,0,180,581,0,0,140,0,96,695,166,787,108,1342,104,0,103,554,138,164,82,97,157,47,82,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,MA,10406,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,54,45,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,414,954,0,0,28,267,0,189,610,0,0,146,0,96,713,173,800,112,1392,105,0,106,562,142,166,83,101,158,46,83,21,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,MA,10725,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,55,47,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,423,956,0,0,29,283,0,198,638,0,0,151,0,96,731,181,811,116,1442,106,0,109,568,147,167,84,105,158,45,84,21,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,MA,11044,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,57,48,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,432,957,0,0,30,299,0,208,668,0,0,157,0,96,749,189,822,119,1493,106,0,112,574,152,168,84,110,159,44,84,21,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-23,MA,11363,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,58,49,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,441,956,0,0,31,315,0,218,698,0,0,163,0,95,767,197,832,123,1544,107,0,115,580,157,169,85,114,159,43,85,21,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24,MA,11682,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,59,51,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,449,953,0,0,32,332,0,228,729,0,0,169,0,95,785,206,841,127,1595,107,0,118,585,161,170,85,119,159,41,85,21,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25,MA,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,61,52,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,457,949,0,0,33,349,0,238,760,0,0,175,0,94,802,214,849,130,1647,107,0,121,589,166,170,85,124,158,40,85,21,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,MA,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,62,53,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,465,942,0,0,34,367,0,249,792,0,0,181,0,93,819,223,857,134,1700,107,0,124,592,171,170,85,129,157,38,85,21,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,MA,12520,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,63,54,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,469,926,0,0,35,381,0,257,817,0,0,186,0,92,828,230,855,136,1736,106,0,126,589,174,169,84,132,155,35,84,21,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,MA,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,63,54,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,472,908,0,0,36,396,0,266,842,0,0,190,0,90,837,236,853,139,1773,105,0,127,586,178,167,83,136,152,33,83,21,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,MA,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,64,55,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,475,889,0,0,36,411,0,274,868,0,0,195,0,87,845,243,851,141,1810,104,0,129,582,181,165,82,140,149,30,82,21,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,MA,13120,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,65,56,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,478,869,0,0,37,427,0,283,894,0,0,199,0,85,854,250,848,144,1847,102,0,131,578,184,163,81,144,146,28,81,20,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-31,MA,13320,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,66,57,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,480,848,0,0,38,442,0,292,921,0,0,204,0,83,862,257,844,146,1885,101,0,133,574,188,160,80,147,143,25,80,20,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,MA,13520,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,66,57,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,483,826,0,0,38,458,0,301,948,0,0,209,0,80,870,265,840,149,1923,99,0,134,569,191,158,79,151,140,22,79,20,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,MA,13720,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,66,57,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,477,788,0,0,38,466,0,305,958,91,114,210,0,76,863,267,820,148,1927,95,19,134,553,191,153,76,153,134,19,76,19,100,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,MA,13866,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,66,57,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,478,779,0,0,42,504,0,301,971,94,119,213,0,78,875,274,824,150,1946,98,19,141,550,195,152,77,152,134,19,75,19,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,MA,14012,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,66,58,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,478,767,0,0,45,542,0,296,983,97,123,216,0,79,887,281,826,151,1962,100,19,148,545,198,151,77,151,134,20,74,19,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,MA,14158,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,67,58,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,478,756,0,0,49,580,0,290,995,99,127,220,0,81,898,288,828,152,1979,102,20,156,540,202,150,77,150,134,20,72,19,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-06,MA,14305,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,67,59,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,478,743,0,0,53,619,0,285,1007,102,131,223,0,82,910,295,830,154,1995,104,20,164,535,206,148,77,148,134,20,71,19,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-07,MA,14451,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,67,59,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,478,731,0,0,57,659,0,279,1019,105,135,226,0,84,921,302,832,155,2011,106,20,171,530,209,147,77,147,133,20,69,19,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-08,MA,14597,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,68,59,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,478,718,0,0,60,700,0,274,1031,108,140,229,0,85,933,309,833,156,2027,108,20,179,524,213,146,77,146,133,21,68,20,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-09,MA,14743,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,68,60,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,478,704,0,0,64,741,0,268,1043,110,144,232,0,87,944,316,835,158,2043,111,20,187,518,217,144,77,144,133,21,66,20,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-10,MA,14692,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,67,59,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,471,681,0,0,67,772,0,258,1041,112,147,233,0,87,943,319,825,157,2032,111,20,193,506,218,141,76,141,131,21,63,19,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,MA,14640,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,67,59,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,464,659,0,0,70,804,0,249,1039,113,149,233,0,88,942,322,815,156,2020,112,20,199,493,219,138,75,138,129,21,61,19,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-12,MA,14588,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,66,59,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,458,636,0,0,74,835,0,239,1038,114,152,233,0,88,941,325,806,155,2009,113,20,204,480,220,134,74,134,127,21,58,19,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-13,MA,14536,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,65,58,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,451,613,0,0,77,866,0,230,1036,116,154,233,0,88,940,328,796,154,1997,114,20,210,468,221,131,74,131,125,21,56,19,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-14,MA,14485,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,65,58,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,444,591,0,0,80,896,0,220,1034,117,156,233,0,89,939,331,786,153,1986,114,19,215,455,221,128,73,128,123,21,53,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
